sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Baneful Impaction (dot),Biolysis (dot),Broil IV,Energy Drain
219144,219944,Broil IV,41285.0,14555,259905,892624,3712713,253557
206203,220500,Biolysis (dot),11340.0,14555,259905,903964,3712713,253557
220364,220896,Auto,221.0,14776,259905,903964,3712713,253557
221544,222344,Broil IV,41285.0,14776,259905,903964,3753998,253557
206203,223500,Biolysis (dot),11340.0,14776,259905,915304,3753998,253557
223944,224744,Broil IV,41285.0,14776,259905,915304,3795283,253557
224444,224976,Auto,221.0,14997,259905,915304,3795283,253557
206203,226500,Biolysis (dot),11340.0,14997,259905,926644,3795283,253557
226344,227144,Broil IV,41285.0,14997,259905,926644,3836568,253557
227564,228096,Auto,221.0,15218,259905,926644,3836568,253557
206203,229500,Biolysis (dot),11340.0,15218,259905,937984,3836568,253557
228744,229544,Broil IV,41285.0,15218,259905,937984,3877853,253557
231144,231944,Broil IV,41285.0,15218,259905,937984,3919138,253557
231644,232176,Auto,221.0,15439,259905,937984,3919138,253557
206203,232500,Biolysis (dot),11340.0,15439,259905,949324,3919138,253557
233544,234344,Broil IV,41285.0,15439,259905,949324,3960423,253557
234764,235296,Auto,221.0,15660,259905,949324,3960423,253557
206203,235500,Biolysis (dot),11340.0,15660,259905,960664,3960423,253557
235004,238500,Biolysis (dot),11340.0,15660,259905,972004,3960423,253557
238344,239144,Broil IV,41285.0,15660,259905,972004,4001708,253557
238844,239376,Auto,221.0,15881,259905,972004,4001708,253557
235004,241500,Biolysis (dot),11340.0,15881,259905,983344,4001708,253557
240744,241544,Broil IV,41285.0,15881,259905,983344,4042993,253557
241964,242496,Auto,222.0,16103,259905,983344,4042993,253557
243144,243944,Broil IV,41419.0,16103,259905,983344,4084412,253557
235004,244500,Biolysis (dot),11340.0,16103,259905,994684,4084412,253557
244604,245404,Broil IV,41419.0,16103,259905,994684,4125831,253557
245084,245616,Auto,222.0,16325,259905,994684,4125831,253557
235004,247500,Biolysis (dot),11340.0,16325,259905,1006024,4125831,253557
247944,248744,Broil IV,56058.0,16325,259905,1006024,4181889,253557
248444,248976,Auto,300.0,16625,259905,1006024,4181889,253557
248547,249617,Energy Drain,17531.0,16625,259905,1006024,4181889,271088
235004,250500,Biolysis (dot),11340.0,16625,259905,1017364,4181889,271088
250344,251144,Broil IV,56058.0,16625,259905,1017364,4237947,271088
250947,252017,Energy Drain,17531.0,16625,259905,1017364,4237947,288619
251564,252096,Auto,300.0,16925,259905,1017364,4237947,288619
235004,253500,Biolysis (dot),11340.0,16925,259905,1028704,4237947,288619
252744,253544,Broil IV,56058.0,16925,259905,1028704,4294005,288619
253347,254417,Energy Drain,17531.0,16925,259905,1028704,4294005,306150
255144,255944,Broil IV,56058.0,16925,259905,1028704,4350063,306150
255644,256176,Auto,300.0,17225,259905,1028704,4350063,306150
235004,256500,Biolysis (dot),11340.0,17225,259905,1040044,4350063,306150
257543,258343,Broil IV,56058.0,17225,259905,1040044,4406121,306150
258764,259296,Auto,300.0,17525,259905,1040044,4406121,306150
235004,259500,Biolysis (dot),11340.0,17525,259905,1051384,4406121,306150
258147,259500,Baneful Impaction (dot),25462.0,17525,285367,1051384,4406121,306150
259944,260744,Broil IV,56058.0,17525,285367,1051384,4462179,306150
260547,261617,Energy Drain,17531.0,17525,285367,1051384,4462179,323681
235004,262500,Biolysis (dot),11340.0,17525,285367,1062724,4462179,323681
258147,262500,Baneful Impaction (dot),25462.0,17525,310829,1062724,4462179,323681
262344,263144,Broil IV,56058.0,17525,310829,1062724,4518237,323681
262844,263376,Auto,300.0,17825,310829,1062724,4518237,323681
262947,264017,Energy Drain,17531.0,17825,310829,1062724,4518237,341212
264424,265494,Energy Drain,17531.0,17825,310829,1062724,4518237,358743
258147,265500,Baneful Impaction (dot),25462.0,17825,336291,1062724,4518237,358743
263804,265500,Biolysis (dot),15397.0,17825,336291,1078121,4518237,358743
265964,266496,Auto,300.0,18125,336291,1078121,4518237,358743
267144,267944,Broil IV,41419.0,18125,336291,1078121,4559656,358743
258147,268500,Baneful Impaction (dot),25462.0,18125,361753,1078121,4559656,358743
