sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Blizzard III,Blizzard IV,Despair,Fire III,Fire IV,Flare Star,High Thunder,Paradox,Thunder (dot),Xenoglossy
288145,288677,Auto,0.0,0,300251,310709,854111,454132,5307379,1376079,228557,1198290,932460,1556739
287645,288805,Fire IV,79898.0,0,300251,310709,854111,454132,5387277,1376079,228557,1198290,932460,1556739
279475,289500,Thunder (dot),10027.0,0,300251,310709,854111,454132,5387277,1376079,228557,1198290,942487,1556739
289795,290955,Fire IV,79898.0,0,300251,310709,854111,454132,5467175,1376079,228557,1198290,942487,1556739
279475,292500,Thunder (dot),10027.0,0,300251,310709,854111,454132,5467175,1376079,228557,1198290,952514,1556739
291945,292565,Flare Star,133166.0,0,300251,310709,854111,454132,5467175,1509245,228557,1198290,952514,1556739
292445,292977,Auto,0.0,0,300251,310709,854111,454132,5467175,1509245,228557,1198290,952514,1556739
292875,293545,Paradox,79886.0,0,300251,310709,854111,454132,5467175,1509245,228557,1278176,952514,1556739
279475,295500,Thunder (dot),10027.0,0,300251,310709,854111,454132,5467175,1509245,228557,1278176,962541,1556739
295025,295515,Despair,93213.0,0,300251,310709,947324,454132,5467175,1509245,228557,1278176,962541,1556739
295725,296257,Auto,0.0,0,300251,310709,947324,454132,5467175,1509245,228557,1278176,962541,1556739
297175,298015,Blizzard III,42893.0,0,343144,310709,947324,454132,5467175,1509245,228557,1278176,962541,1556739
279475,298500,Thunder (dot),10027.0,0,343144,310709,947324,454132,5467175,1509245,228557,1278176,972568,1556739
299005,299537,Auto,0.0,0,343144,310709,947324,454132,5467175,1509245,228557,1278176,972568,1556739
279475,301500,Thunder (dot),10027.0,0,343144,310709,947324,454132,5467175,1509245,228557,1278176,982595,1556739
300545,301705,Blizzard IV,44387.0,0,343144,355096,947324,454132,5467175,1509245,228557,1278176,982595,1556739
301475,302145,Paradox,79886.0,0,343144,355096,947324,454132,5467175,1509245,228557,1358062,982595,1556739
302285,302817,Auto,0.0,0,343144,355096,947324,454132,5467175,1509245,228557,1358062,982595,1556739
279475,304500,Thunder (dot),10027.0,0,343144,355096,947324,454132,5467175,1509245,228557,1358062,992622,1556739
303625,304915,Fire III,60051.0,0,343144,355096,947324,514183,5467175,1509245,228557,1358062,992622,1556739
305565,306097,Auto,0.0,0,343144,355096,947324,514183,5467175,1509245,228557,1358062,992622,1556739
279475,307500,Thunder (dot),10027.0,0,343144,355096,947324,514183,5467175,1509245,228557,1358062,1002649,1556739
306995,308155,Fire IV,79898.0,0,343144,355096,947324,514183,5547073,1509245,228557,1358062,1002649,1556739
309575,310335,High Thunder,22191.0,0,343144,355096,947324,514183,5547073,1509245,250748,1358062,1002649,1556739
