sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Atonement,Auto,Blade of Faith,Blade of Honor,Blade of Truth,Blade of Valor,Circle of Scorn,Circle of Scorn (dot),Confiteor,Expiacion,Fast Blade,Goring Blade,Holy Spirit,Imperator,Intervene,Riot Blade,Royal Authority,Sepulchre,Supplication
653500,654793,Atonement,460,1.0,13800,26280,8360,11000,9680,11000,3080,3300,11000,9900,6600,7700,14900,6380,3300,9900,13800,15660,14500
654338,654870,Auto,90,1.0,13800,26370,8360,11000,9680,11000,3080,3300,11000,9900,6600,7700,14900,6380,3300,9900,13800,15660,14500
656000,656623,Fast Blade,220,1.0,13800,26370,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,14900,6380,3300,9900,13800,15660,14500
656578,657110,Auto,90,1.0,13800,26460,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,14900,6380,3300,9900,13800,15660,14500
658500,659258,Riot Blade,330,1.0,13800,26460,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,14900,6380,3300,10230,13800,15660,14500
658818,659350,Auto,90,1.0,13800,26550,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,14900,6380,3300,10230,13800,15660,14500
661058,661590,Auto,90,1.0,13800,26640,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,14900,6380,3300,10230,13800,15660,14500
661000,662160,Supplication,500,1.0,13800,26640,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,14900,6380,3300,10230,13800,15660,15000
663298,663830,Auto,90,1.0,13800,26730,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,14900,6380,3300,10230,13800,15660,15000
663500,664258,Holy Spirit,500,1.0,13800,26730,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,15400,6380,3300,10230,13800,15660,15000
665538,666070,Auto,90,1.0,13800,26820,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,15400,6380,3300,10230,13800,15660,15000
666000,667290,Sepulchre,540,1.0,13800,26820,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,15400,6380,3300,10230,13800,16200,15000
667778,668310,Auto,90,1.0,13800,26910,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,15400,6380,3300,10230,13800,16200,15000
667250,668540,Imperator,580,1.0,13800,26910,8360,11000,9680,11000,3080,3300,11000,9900,6820,7700,15400,6960,3300,10230,13800,16200,15000
668500,669034,Goring Blade,700,1.0,13800,26910,8360,11000,9680,11000,3080,3300,11000,9900,6820,8400,15400,6960,3300,10230,13800,16200,15000
669125,670148,Circle of Scorn,140,1.0,13800,26910,8360,11000,9680,11000,3220,3300,11000,9900,6820,8400,15400,6960,3300,10230,13800,16200,15000
669125,670500,Circle of Scorn (dot),30,1.0,13800,26910,8360,11000,9680,11000,3220,3330,11000,9900,6820,8400,15400,6960,3300,10230,13800,16200,15000
670018,670550,Auto,90,1.0,13800,27000,8360,11000,9680,11000,3220,3330,11000,9900,6820,8400,15400,6960,3300,10230,13800,16200,15000
671000,671578,Royal Authority,460,1.0,13800,27000,8360,11000,9680,11000,3220,3330,11000,9900,6820,8400,15400,6960,3300,10230,14260,16200,15000
671625,671982,Expiacion,450,1.0,13800,27000,8360,11000,9680,11000,3220,3330,11000,10350,6820,8400,15400,6960,3300,10230,14260,16200,15000
672258,672790,Auto,90,1.0,13800,27090,8360,11000,9680,11000,3220,3330,11000,10350,6820,8400,15400,6960,3300,10230,14260,16200,15000
669125,673500,Circle of Scorn (dot),30,1.0,13800,27090,8360,11000,9680,11000,3220,3360,11000,10350,6820,8400,15400,6960,3300,10230,14260,16200,15000
673500,674123,Confiteor,1000,1.0,13800,27090,8360,11000,9680,11000,3220,3360,12000,10350,6820,8400,15400,6960,3300,10230,14260,16200,15000
674125,674703,Intervene,150,1.0,13800,27090,8360,11000,9680,11000,3220,3360,12000,10350,6820,8400,15400,6960,3450,10230,14260,16200,15000
674498,675030,Auto,90,1.0,13800,27180,8360,11000,9680,11000,3220,3360,12000,10350,6820,8400,15400,6960,3450,10230,14260,16200,15000
669125,676500,Circle of Scorn (dot),30,1.0,13800,27180,8360,11000,9680,11000,3220,3390,12000,10350,6820,8400,15400,6960,3450,10230,14260,16200,15000
676000,676666,Blade of Faith,760,1.0,13800,27180,9120,11000,9680,11000,3220,3390,12000,10350,6820,8400,15400,6960,3450,10230,14260,16200,15000
676625,677203,Intervene,150,1.0,13800,27180,9120,11000,9680,11000,3220,3390,12000,10350,6820,8400,15400,6960,3600,10230,14260,16200,15000
676738,677270,Auto,90,1.0,13800,27270,9120,11000,9680,11000,3220,3390,12000,10350,6820,8400,15400,6960,3600,10230,14260,16200,15000
678500,679391,Blade of Truth,880,1.0,13800,27270,9120,11000,10560,11000,3220,3390,12000,10350,6820,8400,15400,6960,3600,10230,14260,16200,15000
669125,679500,Circle of Scorn (dot),30,1.0,13800,27270,9120,11000,10560,11000,3220,3420,12000,10350,6820,8400,15400,6960,3600,10230,14260,16200,15000
678978,679510,Auto,90,1.0,13800,27360,9120,11000,10560,11000,3220,3420,12000,10350,6820,8400,15400,6960,3600,10230,14260,16200,15000
681218,681750,Auto,90,1.0,13800,27450,9120,11000,10560,11000,3220,3420,12000,10350,6820,8400,15400,6960,3600,10230,14260,16200,15000
681000,681891,Blade of Valor,1000,1.0,13800,27450,9120,11000,10560,12000,3220,3420,12000,10350,6820,8400,15400,6960,3600,10230,14260,16200,15000
669125,682500,Circle of Scorn (dot),30,1.0,13800,27450,9120,11000,10560,12000,3220,3450,12000,10350,6820,8400,15400,6960,3600,10230,14260,16200,15000
681625,682785,Blade of Honor,1000,1.0,13800,27450,9120,12000,10560,12000,3220,3450,12000,10350,6820,8400,15400,6960,3600,10230,14260,16200,15000
683458,683990,Auto,90,1.0,13800,27540,9120,12000,10560,12000,3220,3450,12000,10350,6820,8400,15400,6960,3600,10230,14260,16200,15000
683500,684258,Holy Spirit,500,1.0,13800,27540,9120,12000,10560,12000,3220,3450,12000,10350,6820,8400,15900,6960,3600,10230,14260,16200,15000
685698,686230,Auto,90,1.0,13800,27630,9120,12000,10560,12000,3220,3450,12000,10350,6820,8400,15900,6960,3600,10230,14260,16200,15000
686000,687293,Atonement,460,1.0,14260,27630,9120,12000,10560,12000,3220,3450,12000,10350,6820,8400,15900,6960,3600,10230,14260,16200,15000
687938,688470,Auto,90,1.0,14260,27720,9120,12000,10560,12000,3220,3450,12000,10350,6820,8400,15900,6960,3600,10230,14260,16200,15000
688500,689660,Supplication,500,1.0,14260,27720,9120,12000,10560,12000,3220,3450,12000,10350,6820,8400,15900,6960,3600,10230,14260,16200,15500
690178,690710,Auto,90,1.0,14260,27810,9120,12000,10560,12000,3220,3450,12000,10350,6820,8400,15900,6960,3600,10230,14260,16200,15500
691000,692290,Sepulchre,540,1.0,14260,27810,9120,12000,10560,12000,3220,3450,12000,10350,6820,8400,15900,6960,3600,10230,14260,16740,15500
692418,692950,Auto,90,1.0,14260,27900,9120,12000,10560,12000,3220,3450,12000,10350,6820,8400,15900,6960,3600,10230,14260,16740,15500
693500,694123,Fast Blade,220,1.0,14260,27900,9120,12000,10560,12000,3220,3450,12000,10350,7040,8400,15900,6960,3600,10230,14260,16740,15500
694658,695190,Auto,90,1.0,14260,27990,9120,12000,10560,12000,3220,3450,12000,10350,7040,8400,15900,6960,3600,10230,14260,16740,15500
696000,696758,Riot Blade,330,1.0,14260,27990,9120,12000,10560,12000,3220,3450,12000,10350,7040,8400,15900,6960,3600,10560,14260,16740,15500
696898,697430,Auto,90,1.0,14260,28080,9120,12000,10560,12000,3220,3450,12000,10350,7040,8400,15900,6960,3600,10560,14260,16740,15500
698500,699078,Royal Authority,460,1.0,14260,28080,9120,12000,10560,12000,3220,3450,12000,10350,7040,8400,15900,6960,3600,10560,14720,16740,15500
699138,699670,Auto,90,1.0,14260,28170,9120,12000,10560,12000,3220,3450,12000,10350,7040,8400,15900,6960,3600,10560,14720,16740,15500
699125,700148,Circle of Scorn,140,1.0,14260,28170,9120,12000,10560,12000,3360,3450,12000,10350,7040,8400,15900,6960,3600,10560,14720,16740,15500
699125,700500,Circle of Scorn (dot),30,1.0,14260,28170,9120,12000,10560,12000,3360,3480,12000,10350,7040,8400,15900,6960,3600,10560,14720,16740,15500
701378,701910,Auto,90,1.0,14260,28260,9120,12000,10560,12000,3360,3480,12000,10350,7040,8400,15900,6960,3600,10560,14720,16740,15500
701625,701982,Expiacion,450,1.0,14260,28260,9120,12000,10560,12000,3360,3480,12000,10800,7040,8400,15900,6960,3600,10560,14720,16740,15500
701000,702293,Atonement,460,1.0,14720,28260,9120,12000,10560,12000,3360,3480,12000,10800,7040,8400,15900,6960,3600,10560,14720,16740,15500
699125,703500,Circle of Scorn (dot),30,1.0,14720,28260,9120,12000,10560,12000,3360,3510,12000,10800,7040,8400,15900,6960,3600,10560,14720,16740,15500
703500,704123,Fast Blade,220,1.0,14720,28260,9120,12000,10560,12000,3360,3510,12000,10800,7260,8400,15900,6960,3600,10560,14720,16740,15500
703618,704150,Auto,90,1.0,14720,28350,9120,12000,10560,12000,3360,3510,12000,10800,7260,8400,15900,6960,3600,10560,14720,16740,15500
705858,706390,Auto,90,1.0,14720,28440,9120,12000,10560,12000,3360,3510,12000,10800,7260,8400,15900,6960,3600,10560,14720,16740,15500
699125,706500,Circle of Scorn (dot),30,1.0,14720,28440,9120,12000,10560,12000,3360,3540,12000,10800,7260,8400,15900,6960,3600,10560,14720,16740,15500
706000,706758,Riot Blade,330,1.0,14720,28440,9120,12000,10560,12000,3360,3540,12000,10800,7260,8400,15900,6960,3600,10890,14720,16740,15500
708098,708630,Auto,90,1.0,14720,28530,9120,12000,10560,12000,3360,3540,12000,10800,7260,8400,15900,6960,3600,10890,14720,16740,15500
699125,709500,Circle of Scorn (dot),30,1.0,14720,28530,9120,12000,10560,12000,3360,3570,12000,10800,7260,8400,15900,6960,3600,10890,14720,16740,15500
708500,709660,Supplication,500,1.0,14720,28530,9120,12000,10560,12000,3360,3570,12000,10800,7260,8400,15900,6960,3600,10890,14720,16740,16000
710338,710870,Auto,90,1.0,14720,28620,9120,12000,10560,12000,3360,3570,12000,10800,7260,8400,15900,6960,3600,10890,14720,16740,16000
711000,711758,Holy Spirit,500,1.0,14720,28620,9120,12000,10560,12000,3360,3570,12000,10800,7260,8400,16400,6960,3600,10890,14720,16740,16000
699125,712500,Circle of Scorn (dot),30,1.0,14720,28620,9120,12000,10560,12000,3360,3600,12000,10800,7260,8400,16400,6960,3600,10890,14720,16740,16000
712578,713110,Auto,90,1.0,14720,28710,9120,12000,10560,12000,3360,3600,12000,10800,7260,8400,16400,6960,3600,10890,14720,16740,16000
713500,714790,Sepulchre,540,1.0,14720,28710,9120,12000,10560,12000,3360,3600,12000,10800,7260,8400,16400,6960,3600,10890,14720,17280,16000
714818,715350,Auto,90,1.0,14720,28800,9120,12000,10560,12000,3360,3600,12000,10800,7260,8400,16400,6960,3600,10890,14720,17280,16000
716000,716578,Royal Authority,460,1.0,14720,28800,9120,12000,10560,12000,3360,3600,12000,10800,7260,8400,16400,6960,3600,10890,15180,17280,16000
717058,717590,Auto,90,1.0,14720,28890,9120,12000,10560,12000,3360,3600,12000,10800,7260,8400,16400,6960,3600,10890,15180,17280,16000
718500,719123,Fast Blade,220,1.0,14720,28890,9120,12000,10560,12000,3360,3600,12000,10800,7480,8400,16400,6960,3600,10890,15180,17280,16000
719298,719830,Auto,90,1.0,14720,28980,9120,12000,10560,12000,3360,3600,12000,10800,7480,8400,16400,6960,3600,10890,15180,17280,16000
721000,721758,Riot Blade,330,1.0,14720,28980,9120,12000,10560,12000,3360,3600,12000,10800,7480,8400,16400,6960,3600,11220,15180,17280,16000
721538,722070,Auto,90,1.0,14720,29070,9120,12000,10560,12000,3360,3600,12000,10800,7480,8400,16400,6960,3600,11220,15180,17280,16000
723778,724310,Auto,90,1.0,14720,29160,9120,12000,10560,12000,3360,3600,12000,10800,7480,8400,16400,6960,3600,11220,15180,17280,16000
723500,724793,Atonement,460,1.0,15180,29160,9120,12000,10560,12000,3360,3600,12000,10800,7480,8400,16400,6960,3600,11220,15180,17280,16000
726018,726550,Auto,90,1.0,15180,29250,9120,12000,10560,12000,3360,3600,12000,10800,7480,8400,16400,6960,3600,11220,15180,17280,16000
726000,726758,Holy Spirit,500,1.0,15180,29250,9120,12000,10560,12000,3360,3600,12000,10800,7480,8400,16900,6960,3600,11220,15180,17280,16000
727250,728540,Imperator,580,1.0,15180,29250,9120,12000,10560,12000,3360,3600,12000,10800,7480,8400,16900,7540,3600,11220,15180,17280,16000
728258,728790,Auto,90,1.0,15180,29340,9120,12000,10560,12000,3360,3600,12000,10800,7480,8400,16900,7540,3600,11220,15180,17280,16000
728500,729034,Goring Blade,700,1.0,15180,29340,9120,12000,10560,12000,3360,3600,12000,10800,7480,9100,16900,7540,3600,11220,15180,17280,16000
729125,730148,Circle of Scorn,140,1.0,15180,29340,9120,12000,10560,12000,3500,3600,12000,10800,7480,9100,16900,7540,3600,11220,15180,17280,16000
729125,730500,Circle of Scorn (dot),30,1.0,15180,29340,9120,12000,10560,12000,3500,3630,12000,10800,7480,9100,16900,7540,3600,11220,15180,17280,16000
730498,731030,Auto,90,1.0,15180,29430,9120,12000,10560,12000,3500,3630,12000,10800,7480,9100,16900,7540,3600,11220,15180,17280,16000
731625,731982,Expiacion,450,1.0,15180,29430,9120,12000,10560,12000,3500,3630,12000,11250,7480,9100,16900,7540,3600,11220,15180,17280,16000
731000,732160,Supplication,500,1.0,15180,29430,9120,12000,10560,12000,3500,3630,12000,11250,7480,9100,16900,7540,3600,11220,15180,17280,16500
732738,733270,Auto,90,1.0,15180,29520,9120,12000,10560,12000,3500,3630,12000,11250,7480,9100,16900,7540,3600,11220,15180,17280,16500
729125,733500,Circle of Scorn (dot),30,1.0,15180,29520,9120,12000,10560,12000,3500,3660,12000,11250,7480,9100,16900,7540,3600,11220,15180,17280,16500
733500,734123,Confiteor,1000,1.0,15180,29520,9120,12000,10560,12000,3500,3660,13000,11250,7480,9100,16900,7540,3600,11220,15180,17280,16500
734125,734703,Intervene,150,1.0,15180,29520,9120,12000,10560,12000,3500,3660,13000,11250,7480,9100,16900,7540,3750,11220,15180,17280,16500
734978,735510,Auto,90,1.0,15180,29610,9120,12000,10560,12000,3500,3660,13000,11250,7480,9100,16900,7540,3750,11220,15180,17280,16500
729125,736500,Circle of Scorn (dot),30,1.0,15180,29610,9120,12000,10560,12000,3500,3690,13000,11250,7480,9100,16900,7540,3750,11220,15180,17280,16500
736000,736666,Blade of Faith,760,1.0,15180,29610,9880,12000,10560,12000,3500,3690,13000,11250,7480,9100,16900,7540,3750,11220,15180,17280,16500
736625,737203,Intervene,150,1.0,15180,29610,9880,12000,10560,12000,3500,3690,13000,11250,7480,9100,16900,7540,3900,11220,15180,17280,16500
737218,737750,Auto,90,1.0,15180,29700,9880,12000,10560,12000,3500,3690,13000,11250,7480,9100,16900,7540,3900,11220,15180,17280,16500
738500,739391,Blade of Truth,880,1.0,15180,29700,9880,12000,11440,12000,3500,3690,13000,11250,7480,9100,16900,7540,3900,11220,15180,17280,16500
729125,739500,Circle of Scorn (dot),30,1.0,15180,29700,9880,12000,11440,12000,3500,3720,13000,11250,7480,9100,16900,7540,3900,11220,15180,17280,16500
739458,739990,Auto,90,1.0,15180,29790,9880,12000,11440,12000,3500,3720,13000,11250,7480,9100,16900,7540,3900,11220,15180,17280,16500
741000,741891,Blade of Valor,1000,1.0,15180,29790,9880,12000,11440,13000,3500,3720,13000,11250,7480,9100,16900,7540,3900,11220,15180,17280,16500
741698,742230,Auto,90,1.0,15180,29880,9880,12000,11440,13000,3500,3720,13000,11250,7480,9100,16900,7540,3900,11220,15180,17280,16500
729125,742500,Circle of Scorn (dot),30,1.0,15180,29880,9880,12000,11440,13000,3500,3750,13000,11250,7480,9100,16900,7540,3900,11220,15180,17280,16500
741625,742785,Blade of Honor,1000,1.0,15180,29880,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,16900,7540,3900,11220,15180,17280,16500
743938,744470,Auto,90,1.0,15180,29970,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,16900,7540,3900,11220,15180,17280,16500
743500,744790,Sepulchre,540,1.0,15180,29970,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,16900,7540,3900,11220,15180,17820,16500
746000,746578,Royal Authority,460,1.0,15180,29970,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,16900,7540,3900,11220,15640,17820,16500
746178,746710,Auto,90,1.0,15180,30060,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,16900,7540,3900,11220,15640,17820,16500
748418,748950,Auto,90,1.0,15180,30150,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,16900,7540,3900,11220,15640,17820,16500
748500,749258,Holy Spirit,500,1.0,15180,30150,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,17400,7540,3900,11220,15640,17820,16500
750658,751190,Auto,90,1.0,15180,30240,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,17400,7540,3900,11220,15640,17820,16500
751000,752293,Atonement,460,1.0,15640,30240,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,17400,7540,3900,11220,15640,17820,16500
752898,753430,Auto,90,1.0,15640,30330,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,17400,7540,3900,11220,15640,17820,16500
753500,754660,Supplication,500,1.0,15640,30330,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,17400,7540,3900,11220,15640,17820,17000
755138,755670,Auto,90,1.0,15640,30420,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,17400,7540,3900,11220,15640,17820,17000
756000,757290,Sepulchre,540,1.0,15640,30420,9880,13000,11440,13000,3500,3750,13000,11250,7480,9100,17400,7540,3900,11220,15640,18360,17000
