sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Death Rattle,First Generation,First Legacy,Flanksbane Fang,Flanksting Strike,Fourth Generation,Fourth Legacy,Hindsbane Fang,Hindsting Strike,Hunter's Coil,Hunter's Sting,Ouroboros,Reaving Fangs,Reawaken,Second Generation,Second Legacy,Steel Fangs,Swiftskin's Coil,Swiftskin's Sting,Third Generation,Third Legacy,Twinblood Bite,Twinfang Bite,Uncoiled Fury,Uncoiled Twinblood,Uncoiled Twinfang,Vicewinder
345450,345982,Auto,90,1.0,13950,6440,5440,2560,3000,3000,5440,2560,2900,3000,6120,3600,9200,3500,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
345020,346720,Death Rattle,280,1.0,13950,6720,5440,2560,3000,3000,5440,2560,2900,3000,6120,3600,9200,3500,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
346520,347810,Reaving Fangs,300,1.0,13950,6720,5440,2560,3000,3000,5440,2560,2900,3000,6120,3600,9200,3800,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
347690,348222,Auto,90,1.0,14040,6720,5440,2560,3000,3000,5440,2560,2900,3000,6120,3600,9200,3800,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,4860
348640,349220,Vicewinder,540,1.0,14040,6720,5440,2560,3000,3000,5440,2560,2900,3000,6120,3600,9200,3800,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,5400
349930,350462,Auto,90,1.0,14130,6720,5440,2560,3000,3000,5440,2560,2900,3000,6120,3600,9200,3800,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,5400
351190,352170,Hunter's Coil,680,1.0,14130,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,5580,3600,5440,2560,3060,3060,8160,2040,2040,5400
351810,352430,Twinfang Bite,170,1.0,14130,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,5580,3600,5440,2560,3060,3230,8160,2040,2040,5400
352170,352702,Auto,90,1.0,14220,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,5580,3600,5440,2560,3060,3230,8160,2040,2040,5400
352430,353100,Twinblood Bite,170,1.0,14220,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,5580,3600,5440,2560,3230,3230,8160,2040,2040,5400
353741,354361,Swiftskin's Coil,620,1.0,14220,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3600,5440,2560,3230,3230,8160,2040,2040,5400
354410,354942,Auto,90,1.0,14310,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3600,5440,2560,3230,3230,8160,2040,2040,5400
354361,355031,Twinblood Bite,170,1.0,14310,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3600,5440,2560,3400,3230,8160,2040,2040,5400
354981,355601,Twinfang Bite,170,1.0,14310,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3600,5440,2560,3400,3400,8160,2040,2040,5400
356291,357091,Uncoiled Fury,680,1.0,14310,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3600,5440,2560,3400,3400,8840,2040,2040,5400
356650,357182,Auto,90,1.0,14400,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3600,5440,2560,3400,3400,8840,2040,2040,5400
356911,357531,Uncoiled Twinfang,170,1.0,14400,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3600,5440,2560,3400,3400,8840,2040,2210,5400
357531,358511,Uncoiled Twinblood,170,1.0,14400,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3600,5440,2560,3400,3400,8840,2210,2210,5400
358890,359422,Auto,90,1.0,14490,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3600,5440,2560,3400,3400,8840,2210,2210,5400
359262,360422,Swiftskin's Sting,300,1.0,14490,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
361130,361662,Auto,90,1.0,14580,6720,5440,2560,3000,3000,5440,2560,2900,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
361383,362003,Hindsbane Fang,500,1.0,14580,6720,5440,2560,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
362003,363703,Death Rattle,280,1.0,14580,7000,5440,2560,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
363370,363902,Auto,90,1.0,14670,7000,5440,2560,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6000,5440,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
363503,364123,Reawaken,750,1.0,14670,7000,5440,2560,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6750,5440,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
365610,366142,Auto,90,1.0,14760,7000,5440,2560,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6750,5440,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
365374,367074,First Generation,680,1.0,14760,7000,6120,2560,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6750,5440,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
365994,367284,First Legacy,320,1.0,14760,7000,6120,2880,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6750,5440,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
367850,368382,Auto,90,1.0,14850,7000,6120,2880,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6750,5440,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
367074,368544,Second Generation,680,1.0,14850,7000,6120,2880,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6750,6120,2560,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
367694,368764,Second Legacy,320,1.0,14850,7000,6120,2880,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6750,6120,2880,3600,6200,3900,5440,2560,3400,3400,8840,2210,2210,5400
368775,370245,Third Generation,680,1.0,14850,7000,6120,2880,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6750,6120,2880,3600,6200,3900,6120,2560,3400,3400,8840,2210,2210,5400
369395,370605,Third Legacy,320,1.0,14850,7000,6120,2880,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6750,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
370090,370622,Auto,90,1.0,14940,7000,6120,2880,3000,3000,5440,2560,3400,3000,6800,3600,9200,3800,6750,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
370476,371946,Fourth Generation,680,1.0,14940,7000,6120,2880,3000,3000,6120,2560,3400,3000,6800,3600,9200,3800,6750,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
371096,372166,Fourth Legacy,320,1.0,14940,7000,6120,2880,3000,3000,6120,2880,3400,3000,6800,3600,9200,3800,6750,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
372330,372862,Auto,90,1.0,15030,7000,6120,2880,3000,3000,6120,2880,3400,3000,6800,3600,9200,3800,6750,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
372176,374506,Ouroboros,1150,1.0,15030,7000,6120,2880,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,6750,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
374570,375102,Auto,90,1.0,15120,7000,6120,2880,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,6750,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
374727,375347,Reawaken,750,1.0,15120,7000,6120,2880,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,7500,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
376810,377342,Auto,90,1.0,15210,7000,6120,2880,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,7500,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
376598,378298,First Generation,680,1.0,15210,7000,6800,2880,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,7500,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
377218,378508,First Legacy,320,1.0,15210,7000,6800,3200,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,7500,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
379050,379582,Auto,90,1.0,15300,7000,6800,3200,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,7500,6120,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
378298,379768,Second Generation,680,1.0,15300,7000,6800,3200,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,7500,6800,2880,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
378918,379988,Second Legacy,320,1.0,15300,7000,6800,3200,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,7500,6800,3200,3600,6200,3900,6120,2880,3400,3400,8840,2210,2210,5400
379999,381469,Third Generation,680,1.0,15300,7000,6800,3200,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,7500,6800,3200,3600,6200,3900,6800,2880,3400,3400,8840,2210,2210,5400
381290,381822,Auto,90,1.0,15390,7000,6800,3200,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,7500,6800,3200,3600,6200,3900,6800,2880,3400,3400,8840,2210,2210,5400
380619,381829,Third Legacy,320,1.0,15390,7000,6800,3200,3000,3000,6120,2880,3400,3000,6800,3600,10350,3800,7500,6800,3200,3600,6200,3900,6800,3200,3400,3400,8840,2210,2210,5400
381700,383170,Fourth Generation,680,1.0,15390,7000,6800,3200,3000,3000,6800,2880,3400,3000,6800,3600,10350,3800,7500,6800,3200,3600,6200,3900,6800,3200,3400,3400,8840,2210,2210,5400
382320,383390,Fourth Legacy,320,1.0,15390,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3600,10350,3800,7500,6800,3200,3600,6200,3900,6800,3200,3400,3400,8840,2210,2210,5400
383530,384062,Auto,90,1.0,15480,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3600,10350,3800,7500,6800,3200,3600,6200,3900,6800,3200,3400,3400,8840,2210,2210,5400
383401,385731,Ouroboros,1150,1.0,15480,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3600,11500,3800,7500,6800,3200,3600,6200,3900,6800,3200,3400,3400,8840,2210,2210,5400
385770,386302,Auto,90,1.0,15570,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3600,11500,3800,7500,6800,3200,3600,6200,3900,6800,3200,3400,3400,8840,2210,2210,5400
385951,386751,Uncoiled Fury,680,1.0,15570,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3600,11500,3800,7500,6800,3200,3600,6200,3900,6800,3200,3400,3400,9520,2210,2210,5400
386571,387191,Uncoiled Twinfang,170,1.0,15570,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3600,11500,3800,7500,6800,3200,3600,6200,3900,6800,3200,3400,3400,9520,2210,2380,5400
387191,388171,Uncoiled Twinblood,170,1.0,15570,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3600,11500,3800,7500,6800,3200,3600,6200,3900,6800,3200,3400,3400,9520,2380,2380,5400
388010,388542,Auto,90,1.0,15660,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3600,11500,3800,7500,6800,3200,3600,6200,3900,6800,3200,3400,3400,9520,2380,2380,5400
388922,390082,Steel Fangs,300,1.0,15660,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3600,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3400,9520,2380,2380,5400
390250,390782,Auto,90,1.0,15750,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3600,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3400,9520,2380,2380,5400
391042,391932,Hunter's Sting,300,1.0,15750,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3400,9520,2380,2380,5400
392490,393022,Auto,90,1.0,15840,7000,6800,3200,3000,3000,6800,3200,3400,3000,6800,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3400,9520,2380,2380,5400
393162,393782,Flanksting Strike,500,1.0,15840,7000,6800,3200,3000,3500,6800,3200,3400,3000,6800,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3400,9520,2380,2380,5400
394730,395262,Auto,90,1.0,15930,7000,6800,3200,3000,3500,6800,3200,3400,3000,6800,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3400,9520,2380,2380,5400
393782,395482,Death Rattle,280,1.0,15930,7280,6800,3200,3000,3500,6800,3200,3400,3000,6800,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3400,9520,2380,2380,5400
395282,395862,Vicewinder,540,1.0,15930,7280,6800,3200,3000,3500,6800,3200,3400,3000,6800,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3400,9520,2380,2380,5940
396970,397502,Auto,90,1.0,16020,7280,6800,3200,3000,3500,6800,3200,3400,3000,6800,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3400,9520,2380,2380,5940
397833,398813,Hunter's Coil,680,1.0,16020,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3400,9520,2380,2380,5940
398453,399073,Twinfang Bite,170,1.0,16020,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3570,9520,2380,2380,5940
399210,399742,Auto,90,1.0,16110,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3400,3570,9520,2380,2380,5940
399073,399743,Twinblood Bite,170,1.0,16110,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,7500,6800,3200,3900,6200,3900,6800,3200,3570,3570,9520,2380,2380,5940
400384,401004,Swiftskin's Coil,620,1.0,16110,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,7500,6800,3200,3900,6820,3900,6800,3200,3570,3570,9520,2380,2380,5940
401004,401674,Twinblood Bite,170,1.0,16110,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,7500,6800,3200,3900,6820,3900,6800,3200,3740,3570,9520,2380,2380,5940
401450,401982,Auto,90,1.0,16200,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,7500,6800,3200,3900,6820,3900,6800,3200,3740,3570,9520,2380,2380,5940
401624,402244,Twinfang Bite,170,1.0,16200,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,7500,6800,3200,3900,6820,3900,6800,3200,3740,3740,9520,2380,2380,5940
402934,403554,Reawaken,750,1.0,16200,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,6800,3200,3900,6820,3900,6800,3200,3740,3740,9520,2380,2380,5940
403690,404222,Auto,90,1.0,16290,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,6800,3200,3900,6820,3900,6800,3200,3740,3740,9520,2380,2380,5940
405930,406462,Auto,90,1.0,16380,7280,6800,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,6800,3200,3900,6820,3900,6800,3200,3740,3740,9520,2380,2380,5940
404805,406505,First Generation,680,1.0,16380,7280,7480,3200,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,6800,3200,3900,6820,3900,6800,3200,3740,3740,9520,2380,2380,5940
405425,406715,First Legacy,320,1.0,16380,7280,7480,3520,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,6800,3200,3900,6820,3900,6800,3200,3740,3740,9520,2380,2380,5940
406506,407976,Second Generation,680,1.0,16380,7280,7480,3520,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,7480,3200,3900,6820,3900,6800,3200,3740,3740,9520,2380,2380,5940
407126,408196,Second Legacy,320,1.0,16380,7280,7480,3520,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,7480,3520,3900,6820,3900,6800,3200,3740,3740,9520,2380,2380,5940
408170,408702,Auto,90,1.0,16470,7280,7480,3520,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,7480,3520,3900,6820,3900,6800,3200,3740,3740,9520,2380,2380,5940
408206,409676,Third Generation,680,1.0,16470,7280,7480,3520,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,7480,3520,3900,6820,3900,7480,3200,3740,3740,9520,2380,2380,5940
408826,410036,Third Legacy,320,1.0,16470,7280,7480,3520,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3740,9520,2380,2380,5940
410410,410942,Auto,90,1.0,16560,7280,7480,3520,3000,3500,6800,3200,3400,3000,7480,3900,11500,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3740,9520,2380,2380,5940
409907,411377,Fourth Generation,680,1.0,16560,7280,7480,3520,3000,3500,7480,3200,3400,3000,7480,3900,11500,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3740,9520,2380,2380,5940
410527,411597,Fourth Legacy,320,1.0,16560,7280,7480,3520,3000,3500,7480,3520,3400,3000,7480,3900,11500,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3740,9520,2380,2380,5940
412650,413182,Auto,90,1.0,16650,7280,7480,3520,3000,3500,7480,3520,3400,3000,7480,3900,11500,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3740,9520,2380,2380,5940
411608,413938,Ouroboros,1150,1.0,16650,7280,7480,3520,3000,3500,7480,3520,3400,3000,7480,3900,12650,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3740,9520,2380,2380,5940
414158,414738,Vicewinder,540,1.0,16650,7280,7480,3520,3000,3500,7480,3520,3400,3000,7480,3900,12650,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3740,9520,2380,2380,6480
414890,415422,Auto,90,1.0,16740,7280,7480,3520,3000,3500,7480,3520,3400,3000,7480,3900,12650,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3740,9520,2380,2380,6480
417130,417662,Auto,90,1.0,16830,7280,7480,3520,3000,3500,7480,3520,3400,3000,7480,3900,12650,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3740,9520,2380,2380,6480
416709,417689,Hunter's Coil,680,1.0,16830,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3740,9520,2380,2380,6480
417329,417949,Twinfang Bite,170,1.0,16830,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,3800,8250,7480,3520,3900,6820,3900,7480,3520,3740,3910,9520,2380,2380,6480
417949,418619,Twinblood Bite,170,1.0,16830,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,3800,8250,7480,3520,3900,6820,3900,7480,3520,3910,3910,9520,2380,2380,6480
419259,419879,Swiftskin's Coil,620,1.0,16830,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,3800,8250,7480,3520,3900,7440,3900,7480,3520,3910,3910,9520,2380,2380,6480
419370,419902,Auto,90,1.0,16920,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,3800,8250,7480,3520,3900,7440,3900,7480,3520,3910,3910,9520,2380,2380,6480
419879,420549,Twinblood Bite,170,1.0,16920,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,3800,8250,7480,3520,3900,7440,3900,7480,3520,4080,3910,9520,2380,2380,6480
420499,421119,Twinfang Bite,170,1.0,16920,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,3800,8250,7480,3520,3900,7440,3900,7480,3520,4080,4080,9520,2380,2380,6480
421610,422142,Auto,90,1.0,17010,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,3800,8250,7480,3520,3900,7440,3900,7480,3520,4080,4080,9520,2380,2380,6480
421810,423100,Reaving Fangs,300,1.0,17010,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,4100,8250,7480,3520,3900,7440,3900,7480,3520,4080,4080,9520,2380,2380,6480
423850,424382,Auto,90,1.0,17100,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,4100,8250,7480,3520,3900,7440,3900,7480,3520,4080,4080,9520,2380,2380,6480
423930,425090,Swiftskin's Sting,300,1.0,17100,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,4100,8250,7480,3520,3900,7440,4200,7480,3520,4080,4080,9520,2380,2380,6480
426090,426622,Auto,90,1.0,17190,7280,7480,3520,3000,3500,7480,3520,3400,3000,8160,3900,12650,4100,8250,7480,3520,3900,7440,4200,7480,3520,4080,4080,9520,2380,2380,6480
426050,426670,Hindsting Strike,500,1.0,17190,7280,7480,3520,3000,3500,7480,3520,3400,3500,8160,3900,12650,4100,8250,7480,3520,3900,7440,4200,7480,3520,4080,4080,9520,2380,2380,6480
426670,428370,Death Rattle,280,1.0,17190,7560,7480,3520,3000,3500,7480,3520,3400,3500,8160,3900,12650,4100,8250,7480,3520,3900,7440,4200,7480,3520,4080,4080,9520,2380,2380,6480
428330,428862,Auto,90,1.0,17280,7560,7480,3520,3000,3500,7480,3520,3400,3500,8160,3900,12650,4100,8250,7480,3520,3900,7440,4200,7480,3520,4080,4080,9520,2380,2380,6480
428170,428970,Uncoiled Fury,680,1.0,17280,7560,7480,3520,3000,3500,7480,3520,3400,3500,8160,3900,12650,4100,8250,7480,3520,3900,7440,4200,7480,3520,4080,4080,10200,2380,2380,6480
428790,429410,Uncoiled Twinfang,170,1.0,17280,7560,7480,3520,3000,3500,7480,3520,3400,3500,8160,3900,12650,4100,8250,7480,3520,3900,7440,4200,7480,3520,4080,4080,10200,2380,2550,6480
429410,430390,Uncoiled Twinblood,170,1.0,17280,7560,7480,3520,3000,3500,7480,3520,3400,3500,8160,3900,12650,4100,8250,7480,3520,3900,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
430570,431102,Auto,90,1.0,17370,7560,7480,3520,3000,3500,7480,3520,3400,3500,8160,3900,12650,4100,8250,7480,3520,3900,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
431141,432301,Steel Fangs,300,1.0,17370,7560,7480,3520,3000,3500,7480,3520,3400,3500,8160,3900,12650,4100,8250,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
432810,433342,Auto,90,1.0,17460,7560,7480,3520,3000,3500,7480,3520,3400,3500,8160,3900,12650,4100,8250,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
433261,434151,Hunter's Sting,300,1.0,17460,7560,7480,3520,3000,3500,7480,3520,3400,3500,8160,4200,12650,4100,8250,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
435050,435582,Auto,90,1.0,17550,7560,7480,3520,3000,3500,7480,3520,3400,3500,8160,4200,12650,4100,8250,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
435382,436002,Flanksbane Fang,500,1.0,17550,7560,7480,3520,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,8250,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
436002,437702,Death Rattle,280,1.0,17550,7840,7480,3520,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,8250,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
437290,437822,Auto,90,1.0,17640,7840,7480,3520,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,8250,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
437502,438122,Reawaken,750,1.0,17640,7840,7480,3520,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,9000,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
439530,440062,Auto,90,1.0,17730,7840,7480,3520,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,9000,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
439373,441073,First Generation,680,1.0,17730,7840,8160,3520,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,9000,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
439993,441283,First Legacy,320,1.0,17730,7840,8160,3840,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,9000,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
441770,442302,Auto,90,1.0,17820,7840,8160,3840,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,9000,7480,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
441073,442543,Second Generation,680,1.0,17820,7840,8160,3840,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,9000,8160,3520,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
441693,442763,Second Legacy,320,1.0,17820,7840,8160,3840,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,9000,8160,3840,4200,7440,4200,7480,3520,4080,4080,10200,2550,2550,6480
442774,444244,Third Generation,680,1.0,17820,7840,8160,3840,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,9000,8160,3840,4200,7440,4200,8160,3520,4080,4080,10200,2550,2550,6480
444010,444542,Auto,90,1.0,17910,7840,8160,3840,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,9000,8160,3840,4200,7440,4200,8160,3520,4080,4080,10200,2550,2550,6480
443394,444604,Third Legacy,320,1.0,17910,7840,8160,3840,3500,3500,7480,3520,3400,3500,8160,4200,12650,4100,9000,8160,3840,4200,7440,4200,8160,3840,4080,4080,10200,2550,2550,6480
444475,445945,Fourth Generation,680,1.0,17910,7840,8160,3840,3500,3500,8160,3520,3400,3500,8160,4200,12650,4100,9000,8160,3840,4200,7440,4200,8160,3840,4080,4080,10200,2550,2550,6480
445095,446165,Fourth Legacy,320,1.0,17910,7840,8160,3840,3500,3500,8160,3840,3400,3500,8160,4200,12650,4100,9000,8160,3840,4200,7440,4200,8160,3840,4080,4080,10200,2550,2550,6480
446250,446782,Auto,90,1.0,18000,7840,8160,3840,3500,3500,8160,3840,3400,3500,8160,4200,12650,4100,9000,8160,3840,4200,7440,4200,8160,3840,4080,4080,10200,2550,2550,6480
446175,448505,Ouroboros,1150,1.0,18000,7840,8160,3840,3500,3500,8160,3840,3400,3500,8160,4200,13800,4100,9000,8160,3840,4200,7440,4200,8160,3840,4080,4080,10200,2550,2550,6480
