sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Gekko,Gyofu,Higanbana,Higanbana (dot),Hissatsu: Gyoten,Hissatsu: Senei,Hissatsu: Shinten,Jinpu,Kaeshi: Namikiri,Kaeshi: Setsugekka,Kasha,Midare Setsugekka,Ogi Namikiri,Shifu,Shoha,Tendo Kaeshi Setsugekka,Tendo Setsugekka,Yukikaze,Zanshin
274417,274949,Auto,90,1.0,10440,7980,6960,1000,4300,200,4000,6750,2700,3000,4760,5880,4760,3000,2100,4480,6600,6600,4760,2820
257627,277500,Higanbana (dot),50,1.0,10440,7980,6960,1000,4350,200,4000,6750,2700,3000,4760,5880,4760,3000,2100,4480,6600,6600,4760,2820
276889,277509,Midare Setsugekka,680,1.0,10440,7980,6960,1000,4350,200,4000,6750,2700,3000,4760,5880,5440,3000,2100,4480,6600,6600,4760,2820
277389,277921,Auto,90,1.0,10530,7980,6960,1000,4350,200,4000,6750,2700,3000,4760,5880,5440,3000,2100,4480,6600,6600,4760,2820
278229,279079,Gyofu,240,1.0,10530,7980,7200,1000,4350,200,4000,6750,2700,3000,4760,5880,5440,3000,2100,4480,6600,6600,4760,2820
279679,280211,Auto,90,1.0,10620,7980,7200,1000,4350,200,4000,6750,2700,3000,4760,5880,5440,3000,2100,4480,6600,6600,4760,2820
257627,280500,Higanbana (dot),50,1.0,10620,7980,7200,1000,4400,200,4000,6750,2700,3000,4760,5880,5440,3000,2100,4480,6600,6600,4760,2820
280369,281169,Yukikaze,340,1.0,10620,7980,7200,1000,4400,200,4000,6750,2700,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
281969,282501,Auto,90,1.0,10710,7980,7200,1000,4400,200,4000,6750,2700,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
282509,283359,Gyofu,240,1.0,10710,7980,7440,1000,4400,200,4000,6750,2700,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
257627,283500,Higanbana (dot),50,1.0,10710,7980,7440,1000,4450,200,4000,6750,2700,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
284259,284791,Auto,90,1.0,10800,7980,7440,1000,4450,200,4000,6750,2700,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
284649,285269,Jinpu,300,1.0,10800,7980,7440,1000,4450,200,4000,6750,3000,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
257627,286500,Higanbana (dot),50,1.0,10800,7980,7440,1000,4500,200,4000,6750,3000,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
286549,287081,Auto,90,1.0,10890,7980,7440,1000,4500,200,4000,6750,3000,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
286789,287549,Gekko,420,1.0,10890,8400,7440,1000,4500,200,4000,6750,3000,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
287409,288029,Hissatsu: Shinten,250,1.0,10890,8400,7440,1000,4500,200,4000,7000,3000,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
288839,289371,Auto,90,1.0,10980,8400,7440,1000,4500,200,4000,7000,3000,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
257627,289500,Higanbana (dot),50,1.0,10980,8400,7440,1000,4550,200,4000,7000,3000,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
288930,289780,Gyofu,240,1.0,10980,8400,7680,1000,4550,200,4000,7000,3000,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
291129,291661,Auto,90,1.0,11070,8400,7680,1000,4550,200,4000,7000,3000,3000,4760,5880,5440,3000,2100,4480,6600,6600,5100,2820
291070,291870,Shifu,300,1.0,11070,8400,7680,1000,4550,200,4000,7000,3000,3000,4760,5880,5440,3000,2400,4480,6600,6600,5100,2820
257627,292500,Higanbana (dot),50,1.0,11070,8400,7680,1000,4600,200,4000,7000,3000,3000,4760,5880,5440,3000,2400,4480,6600,6600,5100,2820
293210,293830,Kasha,420,1.0,11070,8400,7680,1000,4600,200,4000,7000,3000,3000,4760,6300,5440,3000,2400,4480,6600,6600,5100,2820
293419,293951,Auto,90,1.0,11160,8400,7680,1000,4600,200,4000,7000,3000,3000,4760,6300,5440,3000,2400,4480,6600,6600,5100,2820
257627,295500,Higanbana (dot),50,1.0,11160,8400,7680,1000,4650,200,4000,7000,3000,3000,4760,6300,5440,3000,2400,4480,6600,6600,5100,2820
295350,295970,Kaeshi: Setsugekka,680,1.0,11160,8400,7680,1000,4650,200,4000,7000,3000,3000,5440,6300,5440,3000,2400,4480,6600,6600,5100,2820
295709,296241,Auto,90,1.0,11250,8400,7680,1000,4650,200,4000,7000,3000,3000,5440,6300,5440,3000,2400,4480,6600,6600,5100,2820
257627,298500,Higanbana (dot),50,1.0,11250,8400,7680,1000,4700,200,4000,7000,3000,3000,5440,6300,5440,3000,2400,4480,6600,6600,5100,2820
298290,298910,Midare Setsugekka,680,1.0,11250,8400,7680,1000,4700,200,4000,7000,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5100,2820
298790,299322,Auto,90,1.0,11340,8400,7680,1000,4700,200,4000,7000,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5100,2820
298891,299511,Hissatsu: Shinten,250,1.0,11340,8400,7680,1000,4700,200,4000,7250,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5100,2820
299630,300480,Gyofu,240,1.0,11340,8400,7920,1000,4700,200,4000,7250,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5100,2820
257627,301500,Higanbana (dot),50,1.0,11340,8400,7920,1000,4750,200,4000,7250,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5100,2820
301080,301612,Auto,90,1.0,11430,8400,7920,1000,4750,200,4000,7250,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5100,2820
301770,302570,Yukikaze,340,1.0,11430,8400,7920,1000,4750,200,4000,7250,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5440,2820
303370,303902,Auto,90,1.0,11520,8400,7920,1000,4750,200,4000,7250,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5440,2820
257627,304500,Higanbana (dot),50,1.0,11520,8400,7920,1000,4800,200,4000,7250,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5440,2820
303911,304671,Gekko,420,1.0,11520,8820,7920,1000,4800,200,4000,7250,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5440,2820
304531,305151,Hissatsu: Shinten,250,1.0,11520,8820,7920,1000,4800,200,4000,7500,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5440,2820
305660,306192,Auto,90,1.0,11610,8820,7920,1000,4800,200,4000,7500,3000,3000,5440,6300,6120,3000,2400,4480,6600,6600,5440,2820
306051,306671,Kasha,420,1.0,11610,8820,7920,1000,4800,200,4000,7500,3000,3000,5440,6720,6120,3000,2400,4480,6600,6600,5440,2820
257627,307500,Higanbana (dot),50,1.0,11610,8820,7920,1000,4850,200,4000,7500,3000,3000,5440,6720,6120,3000,2400,4480,6600,6600,5440,2820
307950,308482,Auto,90,1.0,11700,8820,7920,1000,4850,200,4000,7500,3000,3000,5440,6720,6120,3000,2400,4480,6600,6600,5440,2820
308191,308811,Kaeshi: Setsugekka,680,1.0,11700,8820,7920,1000,4850,200,4000,7500,3000,3000,6120,6720,6120,3000,2400,4480,6600,6600,5440,2820
308811,309431,Hissatsu: Shinten,250,1.0,11700,8820,7920,1000,4850,200,4000,7750,3000,3000,6120,6720,6120,3000,2400,4480,6600,6600,5440,2820
257627,310500,Higanbana (dot),50,1.0,11700,8820,7920,1000,4900,200,4000,7750,3000,3000,6120,6720,6120,3000,2400,4480,6600,6600,5440,2820
310240,310772,Auto,90,1.0,11790,8820,7920,1000,4900,200,4000,7750,3000,3000,6120,6720,6120,3000,2400,4480,6600,6600,5440,2820
310941,311971,Tendo Setsugekka,1100,1.0,11790,8820,7920,1000,4900,200,4000,7750,3000,3000,6120,6720,6120,3000,2400,4480,6600,7700,5440,2820
311731,312311,Shoha,640,1.0,11790,8820,7920,1000,4900,200,4000,7750,3000,3000,6120,6720,6120,3000,2400,5120,6600,7700,5440,2820
312530,313062,Auto,90,1.0,11880,8820,7920,1000,4900,200,4000,7750,3000,3000,6120,6720,6120,3000,2400,5120,6600,7700,5440,2820
257627,313500,Higanbana (dot),50,1.0,11880,8820,7920,1000,4950,200,4000,7750,3000,3000,6120,6720,6120,3000,2400,5120,6600,7700,5440,2820
312471,313501,Tendo Kaeshi Setsugekka,1100,1.0,11880,8820,7920,1000,4950,200,4000,7750,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
313167,313837,Hissatsu: Senei,800,1.0,11880,8820,7920,1000,4950,200,4800,7750,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
313787,314407,Hissatsu: Shinten,250,1.0,11880,8820,7920,1000,4950,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
314820,315352,Auto,90,1.0,11970,8820,7920,1000,4950,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
314611,315371,Gekko,420,1.0,11970,9240,7920,1000,4950,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
257627,316500,Higanbana (dot),50,1.0,11970,9240,7920,1000,5000,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
317551,318171,Higanbana,200,1.0,11970,9240,7920,1200,5000,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
318051,318583,Auto,90,1.0,12060,9240,7920,1200,5000,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
317551,319500,Higanbana (dot),50,1.0,12060,9240,7920,1200,5050,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
318892,319742,Gyofu,240,1.0,12060,9240,8160,1200,5050,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
320341,320873,Auto,90,1.0,12150,9240,8160,1200,5050,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5440,2820
321032,321832,Yukikaze,340,1.0,12150,9240,8160,1200,5050,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
317551,322500,Higanbana (dot),50,1.0,12150,9240,8160,1200,5100,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
322631,323163,Auto,90,1.0,12240,9240,8160,1200,5100,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
323172,324022,Gyofu,240,1.0,12240,9240,8400,1200,5100,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
324921,325453,Auto,90,1.0,12330,9240,8400,1200,5100,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
317551,325500,Higanbana (dot),50,1.0,12330,9240,8400,1200,5150,200,4800,8000,3000,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
325312,325932,Jinpu,300,1.0,12330,9240,8400,1200,5150,200,4800,8000,3300,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
327211,327743,Auto,90,1.0,12420,9240,8400,1200,5150,200,4800,8000,3300,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
327452,328212,Gekko,420,1.0,12420,9660,8400,1200,5150,200,4800,8000,3300,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
317551,328500,Higanbana (dot),50,1.0,12420,9660,8400,1200,5200,200,4800,8000,3300,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
329501,330033,Auto,90,1.0,12510,9660,8400,1200,5200,200,4800,8000,3300,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
329592,330442,Gyofu,240,1.0,12510,9660,8640,1200,5200,200,4800,8000,3300,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
317551,331500,Higanbana (dot),50,1.0,12510,9660,8640,1200,5250,200,4800,8000,3300,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
331791,332323,Auto,90,1.0,12600,9660,8640,1200,5250,200,4800,8000,3300,3000,6120,6720,6120,3000,2400,5120,7700,7700,5780,2820
331732,332532,Shifu,300,1.0,12600,9660,8640,1200,5250,200,4800,8000,3300,3000,6120,6720,6120,3000,2700,5120,7700,7700,5780,2820
333873,334493,Kasha,420,1.0,12600,9660,8640,1200,5250,200,4800,8000,3300,3000,6120,7140,6120,3000,2700,5120,7700,7700,5780,2820
317551,334500,Higanbana (dot),50,1.0,12600,9660,8640,1200,5300,200,4800,8000,3300,3000,6120,7140,6120,3000,2700,5120,7700,7700,5780,2820
334081,334613,Auto,90,1.0,12690,9660,8640,1200,5300,200,4800,8000,3300,3000,6120,7140,6120,3000,2700,5120,7700,7700,5780,2820
336813,337433,Midare Setsugekka,680,1.0,12690,9660,8640,1200,5300,200,4800,8000,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,5780,2820
317551,337500,Higanbana (dot),50,1.0,12690,9660,8640,1200,5350,200,4800,8000,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,5780,2820
337313,337845,Auto,90,1.0,12780,9660,8640,1200,5350,200,4800,8000,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,5780,2820
338153,339003,Gyofu,240,1.0,12780,9660,8880,1200,5350,200,4800,8000,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,5780,2820
339603,340135,Auto,90,1.0,12870,9660,8880,1200,5350,200,4800,8000,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,5780,2820
317551,340500,Higanbana (dot),50,1.0,12870,9660,8880,1200,5400,200,4800,8000,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,5780,2820
340293,341093,Yukikaze,340,1.0,12870,9660,8880,1200,5400,200,4800,8000,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
340913,341533,Hissatsu: Shinten,250,1.0,12870,9660,8880,1200,5400,200,4800,8250,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
341893,342425,Auto,90,1.0,12960,9660,8880,1200,5400,200,4800,8250,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
342433,343283,Gyofu,240,1.0,12960,9660,9120,1200,5400,200,4800,8250,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
317551,343500,Higanbana (dot),50,1.0,12960,9660,9120,1200,5450,200,4800,8250,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
344183,344715,Auto,90,1.0,13050,9660,9120,1200,5450,200,4800,8250,3300,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
344573,345193,Jinpu,300,1.0,13050,9660,9120,1200,5450,200,4800,8250,3600,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
317551,346500,Higanbana (dot),50,1.0,13050,9660,9120,1200,5500,200,4800,8250,3600,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
346473,347005,Auto,90,1.0,13140,9660,9120,1200,5500,200,4800,8250,3600,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
346713,347473,Gekko,420,1.0,13140,10080,9120,1200,5500,200,4800,8250,3600,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
347333,347953,Hissatsu: Shinten,250,1.0,13140,10080,9120,1200,5500,200,4800,8500,3600,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
348763,349295,Auto,90,1.0,13230,10080,9120,1200,5500,200,4800,8500,3600,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
317551,349500,Higanbana (dot),50,1.0,13230,10080,9120,1200,5550,200,4800,8500,3600,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
348854,349704,Gyofu,240,1.0,13230,10080,9360,1200,5550,200,4800,8500,3600,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
351053,351585,Auto,90,1.0,13320,10080,9360,1200,5550,200,4800,8500,3600,3000,6120,7140,6800,3000,2700,5120,7700,7700,6120,2820
350994,351794,Shifu,300,1.0,13320,10080,9360,1200,5550,200,4800,8500,3600,3000,6120,7140,6800,3000,3000,5120,7700,7700,6120,2820
317551,352500,Higanbana (dot),50,1.0,13320,10080,9360,1200,5600,200,4800,8500,3600,3000,6120,7140,6800,3000,3000,5120,7700,7700,6120,2820
353134,353754,Kasha,420,1.0,13320,10080,9360,1200,5600,200,4800,8500,3600,3000,6120,7560,6800,3000,3000,5120,7700,7700,6120,2820
353343,353875,Auto,90,1.0,13410,10080,9360,1200,5600,200,4800,8500,3600,3000,6120,7560,6800,3000,3000,5120,7700,7700,6120,2820
317551,355500,Higanbana (dot),50,1.0,13410,10080,9360,1200,5650,200,4800,8500,3600,3000,6120,7560,6800,3000,3000,5120,7700,7700,6120,2820
355274,355894,Kaeshi: Setsugekka,680,1.0,13410,10080,9360,1200,5650,200,4800,8500,3600,3000,6800,7560,6800,3000,3000,5120,7700,7700,6120,2820
355633,356165,Auto,90,1.0,13500,10080,9360,1200,5650,200,4800,8500,3600,3000,6800,7560,6800,3000,3000,5120,7700,7700,6120,2820
317551,358500,Higanbana (dot),50,1.0,13500,10080,9360,1200,5700,200,4800,8500,3600,3000,6800,7560,6800,3000,3000,5120,7700,7700,6120,2820
358214,358834,Midare Setsugekka,680,1.0,13500,10080,9360,1200,5700,200,4800,8500,3600,3000,6800,7560,7480,3000,3000,5120,7700,7700,6120,2820
358714,359246,Auto,90,1.0,13590,10080,9360,1200,5700,200,4800,8500,3600,3000,6800,7560,7480,3000,3000,5120,7700,7700,6120,2820
359554,360404,Gyofu,240,1.0,13590,10080,9600,1200,5700,200,4800,8500,3600,3000,6800,7560,7480,3000,3000,5120,7700,7700,6120,2820
360174,360794,Hissatsu: Shinten,250,1.0,13590,10080,9600,1200,5700,200,4800,8750,3600,3000,6800,7560,7480,3000,3000,5120,7700,7700,6120,2820
317551,361500,Higanbana (dot),50,1.0,13590,10080,9600,1200,5750,200,4800,8750,3600,3000,6800,7560,7480,3000,3000,5120,7700,7700,6120,2820
361004,361536,Auto,90,1.0,13680,10080,9600,1200,5750,200,4800,8750,3600,3000,6800,7560,7480,3000,3000,5120,7700,7700,6120,2820
361694,362494,Yukikaze,340,1.0,13680,10080,9600,1200,5750,200,4800,8750,3600,3000,6800,7560,7480,3000,3000,5120,7700,7700,6460,2820
363294,363826,Auto,90,1.0,13770,10080,9600,1200,5750,200,4800,8750,3600,3000,6800,7560,7480,3000,3000,5120,7700,7700,6460,2820
363834,364454,Kasha,420,1.0,13770,10080,9600,1200,5750,200,4800,8750,3600,3000,6800,7980,7480,3000,3000,5120,7700,7700,6460,2820
317551,364500,Higanbana (dot),50,1.0,13770,10080,9600,1200,5800,200,4800,8750,3600,3000,6800,7980,7480,3000,3000,5120,7700,7700,6460,2820
364454,365074,Hissatsu: Shinten,250,1.0,13770,10080,9600,1200,5800,200,4800,9000,3600,3000,6800,7980,7480,3000,3000,5120,7700,7700,6460,2820
365584,366116,Auto,90,1.0,13860,10080,9600,1200,5800,200,4800,9000,3600,3000,6800,7980,7480,3000,3000,5120,7700,7700,6460,2820
365975,366735,Gekko,420,1.0,13860,10500,9600,1200,5800,200,4800,9000,3600,3000,6800,7980,7480,3000,3000,5120,7700,7700,6460,2820
317551,367500,Higanbana (dot),50,1.0,13860,10500,9600,1200,5850,200,4800,9000,3600,3000,6800,7980,7480,3000,3000,5120,7700,7700,6460,2820
367874,368406,Auto,90,1.0,13950,10500,9600,1200,5850,200,4800,9000,3600,3000,6800,7980,7480,3000,3000,5120,7700,7700,6460,2820
368115,368735,Kaeshi: Setsugekka,680,1.0,13950,10500,9600,1200,5850,200,4800,9000,3600,3000,7480,7980,7480,3000,3000,5120,7700,7700,6460,2820
368735,369315,Shoha,640,1.0,13950,10500,9600,1200,5850,200,4800,9000,3600,3000,7480,7980,7480,3000,3000,5760,7700,7700,6460,2820
369355,369975,Hissatsu: Shinten,250,1.0,13950,10500,9600,1200,5850,200,4800,9250,3600,3000,7480,7980,7480,3000,3000,5760,7700,7700,6460,2820
317551,370500,Higanbana (dot),50,1.0,13950,10500,9600,1200,5900,200,4800,9250,3600,3000,7480,7980,7480,3000,3000,5760,7700,7700,6460,2820
370164,370696,Auto,90,1.0,14040,10500,9600,1200,5900,200,4800,9250,3600,3000,7480,7980,7480,3000,3000,5760,7700,7700,6460,2820
370865,371895,Tendo Setsugekka,1100,1.0,14040,10500,9600,1200,5900,200,4800,9250,3600,3000,7480,7980,7480,3000,3000,5760,7700,8800,6460,2820
371655,372275,Hissatsu: Shinten,250,1.0,14040,10500,9600,1200,5900,200,4800,9500,3600,3000,7480,7980,7480,3000,3000,5760,7700,8800,6460,2820
372454,372986,Auto,90,1.0,14130,10500,9600,1200,5900,200,4800,9500,3600,3000,7480,7980,7480,3000,3000,5760,7700,8800,6460,2820
372395,373425,Tendo Kaeshi Setsugekka,1100,1.0,14130,10500,9600,1200,5900,200,4800,9500,3600,3000,7480,7980,7480,3000,3000,5760,8800,8800,6460,2820
317551,373500,Higanbana (dot),50,1.0,14130,10500,9600,1200,5950,200,4800,9500,3600,3000,7480,7980,7480,3000,3000,5760,8800,8800,6460,2820
373167,373837,Hissatsu: Senei,800,1.0,14130,10500,9600,1200,5950,200,5600,9500,3600,3000,7480,7980,7480,3000,3000,5760,8800,8800,6460,2820
374744,375276,Auto,90,1.0,14220,10500,9600,1200,5950,200,5600,9500,3600,3000,7480,7980,7480,3000,3000,5760,8800,8800,6460,2820
374535,375295,Gekko,420,1.0,14220,10920,9600,1200,5950,200,5600,9500,3600,3000,7480,7980,7480,3000,3000,5760,8800,8800,6460,2820
375155,376185,Zanshin,940,1.0,14220,10920,9600,1200,5950,200,5600,9500,3600,3000,7480,7980,7480,3000,3000,5760,8800,8800,6460,3760
317551,376500,Higanbana (dot),50,1.0,14220,10920,9600,1200,6000,200,5600,9500,3600,3000,7480,7980,7480,3000,3000,5760,8800,8800,6460,3760
377475,378095,Higanbana,200,1.0,14220,10920,9600,1400,6000,200,5600,9500,3600,3000,7480,7980,7480,3000,3000,5760,8800,8800,6460,3760
377975,378507,Auto,90,1.0,14310,10920,9600,1400,6000,200,5600,9500,3600,3000,7480,7980,7480,3000,3000,5760,8800,8800,6460,3760
377475,379500,Higanbana (dot),50,1.0,14310,10920,9600,1400,6050,200,5600,9500,3600,3000,7480,7980,7480,3000,3000,5760,8800,8800,6460,3760
379615,380115,Ogi Namikiri,1000,1.0,14310,10920,9600,1400,6050,200,5600,9500,3600,3000,7480,7980,7480,4000,3000,5760,8800,8800,6460,3760
380265,380797,Auto,90,1.0,14400,10920,9600,1400,6050,200,5600,9500,3600,3000,7480,7980,7480,4000,3000,5760,8800,8800,6460,3760
380956,381446,Kaeshi: Namikiri,1000,1.0,14400,10920,9600,1400,6050,200,5600,9500,3600,4000,7480,7980,7480,4000,3000,5760,8800,8800,6460,3760
377475,382500,Higanbana (dot),50,1.0,14400,10920,9600,1400,6100,200,5600,9500,3600,4000,7480,7980,7480,4000,3000,5760,8800,8800,6460,3760
382555,383087,Auto,90,1.0,14490,10920,9600,1400,6100,200,5600,9500,3600,4000,7480,7980,7480,4000,3000,5760,8800,8800,6460,3760
383096,383946,Gyofu,240,1.0,14490,10920,9840,1400,6100,200,5600,9500,3600,4000,7480,7980,7480,4000,3000,5760,8800,8800,6460,3760
383735,384315,Shoha,640,1.0,14490,10920,9840,1400,6100,200,5600,9500,3600,4000,7480,7980,7480,4000,3000,6400,8800,8800,6460,3760
384355,384975,Hissatsu: Shinten,250,1.0,14490,10920,9840,1400,6100,200,5600,9750,3600,4000,7480,7980,7480,4000,3000,6400,8800,8800,6460,3760
384845,385377,Auto,90,1.0,14580,10920,9840,1400,6100,200,5600,9750,3600,4000,7480,7980,7480,4000,3000,6400,8800,8800,6460,3760
377475,385500,Higanbana (dot),50,1.0,14580,10920,9840,1400,6150,200,5600,9750,3600,4000,7480,7980,7480,4000,3000,6400,8800,8800,6460,3760
385236,386036,Yukikaze,340,1.0,14580,10920,9840,1400,6150,200,5600,9750,3600,4000,7480,7980,7480,4000,3000,6400,8800,8800,6800,3760
387135,387667,Auto,90,1.0,14670,10920,9840,1400,6150,200,5600,9750,3600,4000,7480,7980,7480,4000,3000,6400,8800,8800,6800,3760
387376,388136,Gekko,420,1.0,14670,11340,9840,1400,6150,200,5600,9750,3600,4000,7480,7980,7480,4000,3000,6400,8800,8800,6800,3760
377475,388500,Higanbana (dot),50,1.0,14670,11340,9840,1400,6200,200,5600,9750,3600,4000,7480,7980,7480,4000,3000,6400,8800,8800,6800,3760
389425,389957,Auto,90,1.0,14760,11340,9840,1400,6200,200,5600,9750,3600,4000,7480,7980,7480,4000,3000,6400,8800,8800,6800,3760
389516,390136,Kasha,420,1.0,14760,11340,9840,1400,6200,200,5600,9750,3600,4000,7480,8400,7480,4000,3000,6400,8800,8800,6800,3760
390136,390756,Hissatsu: Shinten,250,1.0,14760,11340,9840,1400,6200,200,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,8800,8800,6800,3760
377475,391500,Higanbana (dot),50,1.0,14760,11340,9840,1400,6250,200,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,8800,8800,6800,3760
392266,393296,Tendo Setsugekka,1100,1.0,14760,11340,9840,1400,6250,200,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,8800,9900,6800,3760
392766,393298,Auto,90,1.0,14850,11340,9840,1400,6250,200,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,8800,9900,6800,3760
377475,394500,Higanbana (dot),50,1.0,14850,11340,9840,1400,6300,200,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,8800,9900,6800,3760
393796,394826,Tendo Kaeshi Setsugekka,1100,1.0,14850,11340,9840,1400,6300,200,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,6800,3760
395056,395588,Auto,90,1.0,14940,11340,9840,1400,6300,200,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,6800,3760
395937,396697,Gekko,420,1.0,14940,11760,9840,1400,6300,200,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,6800,3760
396557,397047,Hissatsu: Gyoten,100,1.0,14940,11760,9840,1400,6300,300,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,6800,3760
377475,397500,Higanbana (dot),50,1.0,14940,11760,9840,1400,6350,300,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,6800,3760
397346,397878,Auto,90,1.0,15030,11760,9840,1400,6350,300,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,6800,3760
398077,398927,Gyofu,240,1.0,15030,11760,10080,1400,6350,300,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,6800,3760
399636,400168,Auto,90,1.0,15120,11760,10080,1400,6350,300,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,6800,3760
377475,400500,Higanbana (dot),50,1.0,15120,11760,10080,1400,6400,300,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,6800,3760
400217,401017,Yukikaze,340,1.0,15120,11760,10080,1400,6400,300,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,7140,3760
401926,402458,Auto,90,1.0,15210,11760,10080,1400,6400,300,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,7140,3760
402357,403207,Gyofu,240,1.0,15210,11760,10320,1400,6400,300,5600,10000,3600,4000,7480,8400,7480,4000,3000,6400,9900,9900,7140,3760
