sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Fell Cleave,Heavy Swing,Inner Chaos,Maim,Onslaught,Primal Rend,Primal Ruination,Primal Wrath,Storm's Eye,Storm's Path,Upheaval
272675,273298,Maim,30239.0,751555,1995318,471741,1038104,664984,157663,589056,654560,332063,357395,585430,348638
275557,276089,Auto,8941.0,760496,1995318,471741,1038104,664984,157663,589056,654560,332063,357395,585430,348638
275176,276825,Storm's Eye,44474.0,760496,1995318,471741,1038104,664984,157663,589056,654560,332063,401869,585430,348638
277676,278208,Heavy Swing,21341.0,760496,1995318,493082,1038104,664984,157663,589056,654560,332063,401869,585430,348638
278301,278924,Upheaval,37355.0,760496,1995318,493082,1038104,664984,157663,589056,654560,332063,401869,585430,385993
278917,279449,Auto,8941.0,769437,1995318,493082,1038104,664984,157663,589056,654560,332063,401869,585430,385993
280176,280799,Maim,30239.0,769437,1995318,493082,1038104,695223,157663,589056,654560,332063,401869,585430,385993
282277,282809,Auto,8941.0,778378,1995318,493082,1038104,695223,157663,589056,654560,332063,401869,585430,385993
282676,284191,Storm's Path,44474.0,778378,1995318,493082,1038104,695223,157663,589056,654560,332063,401869,629904,385993
285176,285799,Fell Cleave,51589.0,778378,2046907,493082,1038104,695223,157663,589056,654560,332063,401869,629904,385993
285637,286169,Auto,8941.0,787319,2046907,493082,1038104,695223,157663,589056,654560,332063,401869,629904,385993
287676,288208,Heavy Swing,21341.0,787319,2046907,514423,1038104,695223,157663,589056,654560,332063,401869,629904,385993
288997,289529,Auto,8941.0,796260,2046907,514423,1038104,695223,157663,589056,654560,332063,401869,629904,385993
290176,290799,Maim,30239.0,796260,2046907,514423,1038104,725462,157663,589056,654560,332063,401869,629904,385993
292357,292889,Auto,8941.0,805201,2046907,514423,1038104,725462,157663,589056,654560,332063,401869,629904,385993
292676,294191,Storm's Path,44474.0,805201,2046907,514423,1038104,725462,157663,589056,654560,332063,401869,674378,385993
295176,295708,Heavy Swing,21341.0,805201,2046907,535764,1038104,725462,157663,589056,654560,332063,401869,674378,385993
295717,296249,Auto,8941.0,814142,2046907,535764,1038104,725462,157663,589056,654560,332063,401869,674378,385993
297676,298299,Maim,30239.0,814142,2046907,535764,1038104,755701,157663,589056,654560,332063,401869,674378,385993
299077,299609,Auto,8941.0,823083,2046907,535764,1038104,755701,157663,589056,654560,332063,401869,674378,385993
300176,301825,Storm's Eye,44474.0,823083,2046907,535764,1038104,755701,157663,589056,654560,332063,446343,674378,385993
302437,302969,Auto,8941.0,832024,2046907,535764,1038104,755701,157663,589056,654560,332063,446343,674378,385993
302676,303299,Fell Cleave,51589.0,832024,2098496,535764,1038104,755701,157663,589056,654560,332063,446343,674378,385993
305176,305708,Heavy Swing,21341.0,832024,2098496,557105,1038104,755701,157663,589056,654560,332063,446343,674378,385993
305797,306329,Auto,8941.0,840965,2098496,557105,1038104,755701,157663,589056,654560,332063,446343,674378,385993
307676,308613,Inner Chaos,107391.0,840965,2098496,557105,1145495,755701,157663,589056,654560,332063,446343,674378,385993
308301,308924,Upheaval,37355.0,840965,2098496,557105,1145495,755701,157663,589056,654560,332063,446343,674378,423348
308926,309593,Onslaught,13339.0,840965,2098496,557105,1145495,755701,171002,589056,654560,332063,446343,674378,423348
