sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Death Rattle,First Generation,First Legacy,Flanksbane Fang,Flanksting Strike,Fourth Generation,Fourth Legacy,Hindsbane Fang,Hindsting Strike,Hunter's Coil,Hunter's Sting,Ouroboros,Reaving Fangs,Reawaken,Second Generation,Second Legacy,Steel Fangs,Swiftskin's Coil,Swiftskin's Sting,Third Generation,Third Legacy,Twinblood Bite,Twinfang Bite,Uncoiled Fury,Uncoiled Twinblood,Uncoiled Twinfang,Vicewinder
87150,88850,Death Rattle,31542.0,379965,160731,175089,82391,56500,56500,175089,82391,105301,56500,242589,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,127557,125684,356591,85380,85797,182645
88650,89230,Vicewinder,60838.0,379965,160731,175089,82391,56500,56500,175089,82391,105301,56500,242589,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,127557,125684,356591,85380,85797,243483
90090,90622,Auto,8903.0,388868,160731,175089,82391,56500,56500,175089,82391,105301,56500,242589,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,127557,125684,356591,85380,85797,243483
91200,92180,Hunter's Coil,76611.0,388868,160731,175089,82391,56500,56500,175089,82391,105301,56500,319200,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,127557,125684,356591,85380,85797,243483
91820,92440,Twinfang Bite,19150.0,388868,160731,175089,82391,56500,56500,175089,82391,105301,56500,319200,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,127557,144834,356591,85380,85797,243483
92330,92862,Auto,8903.0,397771,160731,175089,82391,56500,56500,175089,82391,105301,56500,319200,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,127557,144834,356591,85380,85797,243483
92440,93110,Twinblood Bite,19150.0,397771,160731,175089,82391,56500,56500,175089,82391,105301,56500,319200,67794,296110,88033,193112,175089,82391,67818,229747,98531,175089,82391,146707,144834,356591,85380,85797,243483
93751,94371,Swiftskin's Coil,69850.0,397771,160731,175089,82391,56500,56500,175089,82391,105301,56500,319200,67794,296110,88033,193112,175089,82391,67818,299597,98531,175089,82391,146707,144834,356591,85380,85797,243483
94371,95041,Twinblood Bite,19150.0,397771,160731,175089,82391,56500,56500,175089,82391,105301,56500,319200,67794,296110,88033,193112,175089,82391,67818,299597,98531,175089,82391,165857,144834,356591,85380,85797,243483
94570,95102,Auto,8903.0,406674,160731,175089,82391,56500,56500,175089,82391,105301,56500,319200,67794,296110,88033,193112,175089,82391,67818,299597,98531,175089,82391,165857,144834,356591,85380,85797,243483
