sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Cascade,Dance of the Dawn,Double Standard Finish,Fan Dance,Fan Dance III,Fan Dance IV,Finishing Move,Fountain,Fountainfall,Last Dance,Quadruple Technical Finish,Reverse Cascade,Saber Dance,Starfall Dance,Tillana
80400,81610,Fountainfall,6465.0,285210,126379,170784,215434,31146,85019,138266,255507,143989,182336,162313,182613,148916,379282,179170,102468
81050,81670,Fan Dance,2275.0,285210,126379,170784,215434,33421,85019,138266,255507,143989,182336,162313,182613,148916,379282,179170,102468
81050,81808,Auto,10105.0,295315,126379,170784,215434,33421,85019,138266,255507,143989,182336,162313,182613,148916,379282,179170,102468
81700,82320,Fan Dance III,1410.0,295315,126379,170784,215434,33421,86429,138266,255507,143989,182336,162313,182613,148916,379282,179170,102468
82900,83340,Saber Dance,9154.0,295315,126379,170784,215434,33421,86429,138266,255507,143989,182336,162313,182613,148916,388436,179170,102468
82900,83520,Reverse Cascade,5251.0,295315,126379,170784,215434,33421,86429,138266,255507,143989,182336,162313,182613,154167,388436,179170,102468
82900,83700,Cascade,8423.0,295315,134802,170784,215434,33421,86429,138266,255507,143989,182336,162313,182613,154167,388436,179170,102468
82900,83880,Fountain,10332.0,295315,134802,170784,215434,33421,86429,138266,255507,154321,182336,162313,182613,154167,388436,179170,102468
82900,84110,Fountainfall,6425.0,295315,134802,170784,215434,33421,86429,138266,255507,154321,188761,162313,182613,154167,388436,179170,102468
83550,84170,Fan Dance,2357.0,295315,134802,170784,215434,35778,86429,138266,255507,154321,188761,162313,182613,154167,388436,179170,102468
84200,84820,Fan Dance III,1447.0,295315,134802,170784,215434,35778,87876,138266,255507,154321,188761,162313,182613,154167,388436,179170,102468
84170,84928,Auto,10105.0,305420,134802,170784,215434,35778,87876,138266,255507,154321,188761,162313,182613,154167,388436,179170,102468
85400,85840,Saber Dance,10052.0,305420,134802,170784,215434,35778,87876,138266,255507,154321,188761,162313,182613,154167,398488,179170,102468
85400,86020,Reverse Cascade,4808.0,305420,134802,170784,215434,35778,87876,138266,255507,154321,188761,162313,182613,158975,398488,179170,102468
85400,86200,Cascade,8072.0,305420,142874,170784,215434,35778,87876,138266,255507,154321,188761,162313,182613,158975,398488,179170,102468
85400,86380,Fountain,10612.0,305420,142874,170784,215434,35778,87876,138266,255507,164933,188761,162313,182613,158975,398488,179170,102468
85400,86610,Fountainfall,6602.0,305420,142874,170784,215434,35778,87876,138266,255507,164933,195363,162313,182613,158975,398488,179170,102468
86050,86670,Fan Dance,2459.0,305420,142874,170784,215434,38237,87876,138266,255507,164933,195363,162313,182613,158975,398488,179170,102468
86700,87320,Fan Dance III,1510.0,305420,142874,170784,215434,38237,89386,138266,255507,164933,195363,162313,182613,158975,398488,179170,102468
87290,88048,Auto,10105.0,315525,142874,170784,215434,38237,89386,138266,255507,164933,195363,162313,182613,158975,398488,179170,102468
87900,88340,Saber Dance,10409.0,315525,142874,170784,215434,38237,89386,138266,255507,164933,195363,162313,182613,158975,408897,179170,102468
87900,88520,Reverse Cascade,5146.0,315525,142874,170784,215434,38237,89386,138266,255507,164933,195363,162313,182613,164121,408897,179170,102468
