sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
211404,212654,Hammer Brush,134850.0,501233,0,895909,225552,640352,108258,463531,776979,749926,77144,322341,658776,225552,471626,197479,389429,654642,471617,692928,293161
212244,212776,Auto,0.0,501233,0,895909,225552,640352,108258,463531,776979,749926,77144,322341,658776,225552,471626,197479,389429,654642,471617,692928,293161
215204,215736,Auto,0.0,501233,0,895909,225552,640352,108258,463531,776979,749926,77144,322341,658776,225552,471626,197479,389429,654642,471617,692928,293161
213904,216004,Polishing Hammer,139548.0,501233,0,895909,225552,640352,108258,463531,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,692928,293161
217404,218244,Fire in Red,66089.0,501233,0,895909,225552,640352,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,692928,293161
218164,218696,Auto,0.0,501233,0,895909,225552,640352,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,692928,293161
219904,220794,Aero in Green,71472.0,572705,0,895909,225552,640352,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,692928,293161
221124,221656,Auto,0.0,572705,0,895909,225552,640352,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,692928,293161
222404,223384,Water in Blue,76854.0,572705,0,895909,225552,640352,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,769782,293161
224084,224616,Auto,0.0,572705,0,895909,225552,640352,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,769782,293161
223905,225775,Comet in Black,126797.0,572705,0,895909,225552,767149,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,769782,293161
227044,227576,Auto,0.0,572705,0,895909,225552,767149,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,769782,293161
229005,229755,Blizzard in Cyan,115966.0,572705,0,1011875,225552,767149,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,769782,293161
230004,230536,Auto,0.0,572705,0,1011875,225552,767149,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,654642,471617,769782,293161
232305,233105,Stone in Yellow,121415.0,572705,0,1011875,225552,767149,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,776057,471617,769782,293161
232964,233496,Auto,0.0,572705,0,1011875,225552,767149,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,776057,471617,769782,293161
236805,237337,Auto,0.0,572705,0,1011875,225552,767149,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,776057,471617,769782,293161
239605,240455,Thunder in Magenta,126797.0,572705,0,1011875,225552,767149,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,776057,598414,769782,293161
240105,240637,Auto,0.0,572705,0,1011875,225552,767149,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,776057,598414,769782,293161
241105,242975,Comet in Black,127275.0,572705,0,1011875,225552,894424,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,776057,598414,769782,293161
243065,243597,Auto,0.0,572705,0,1011875,225552,894424,108258,529620,776979,749926,77144,322341,798324,225552,471626,197479,389429,776057,598414,769782,293161
244405,245745,Holy in White,77144.0,572705,0,1011875,225552,894424,108258,529620,776979,749926,154288,322341,798324,225552,471626,197479,389429,776057,598414,769782,293161
246025,246557,Auto,0.0,572705,0,1011875,225552,894424,108258,529620,776979,749926,154288,322341,798324,225552,471626,197479,389429,776057,598414,769782,293161
248173,248923,Blizzard in Cyan,154322.0,572705,0,1166197,225552,894424,108258,529620,776979,749926,154288,322341,798324,225552,471626,197479,389429,776057,598414,769782,293161
248985,249517,Auto,0.0,572705,0,1166197,225552,894424,108258,529620,776979,749926,154288,322341,798324,225552,471626,197479,389429,776057,598414,769782,293161
250643,251443,Stone in Yellow,161573.0,572705,0,1166197,225552,894424,108258,529620,776979,749926,154288,322341,798324,225552,471626,197479,389429,937630,598414,769782,293161
253113,253963,Thunder in Magenta,168735.0,572705,0,1166197,225552,894424,108258,529620,776979,749926,154288,322341,798324,225552,471626,197479,389429,937630,767149,769782,293161
253613,254145,Auto,0.0,572705,0,1166197,225552,894424,108258,529620,776979,749926,154288,322341,798324,225552,471626,197479,389429,937630,767149,769782,293161
255063,256223,Fanged Muse,143621.0,572705,0,1166197,225552,894424,251879,529620,776979,749926,154288,322341,798324,225552,471626,197479,389429,937630,767149,769782,293161
254363,256233,Comet in Black,168735.0,572705,0,1166197,225552,1063159,251879,529620,776979,749926,154288,322341,798324,225552,471626,197479,389429,937630,767149,769782,293161
256573,257105,Auto,0.0,572705,0,1166197,225552,1063159,251879,529620,776979,749926,154288,322341,798324,225552,471626,197479,389429,937630,767149,769782,293161
256833,258083,Star Prism,197479.0,572705,0,1166197,225552,1063159,251879,529620,776979,749926,154288,322341,798324,225552,471626,197479,586908,937630,767149,769782,293161
259533,260065,Auto,0.0,572705,0,1166197,225552,1063159,251879,529620,776979,749926,154288,322341,798324,225552,471626,197479,586908,937630,767149,769782,293161
258702,260082,Hammer Stamp,175932.0,572705,0,1166197,225552,1063159,251879,529620,776979,925858,154288,322341,798324,225552,471626,197479,586908,937630,767149,769782,293161
259403,260703,Retribution of the Madeen,197479.0,572705,0,1166197,225552,1063159,251879,529620,776979,925858,154288,322341,798324,225552,471626,394958,586908,937630,767149,769782,293161
