sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Abdomen Tear,Auto,Blasting Zone,Bow Shock,Bow Shock (dot),Brutal Shell,Burst Strike,Double Down,Eye Gouge,Gnashing Fang,Hypervelocity,Jugular Rip,Keen Edge,Lion Heart,Noble Blood,Reign of Beasts,Savage Claw,Solid Barrel,Sonic Break,Sonic Break (dot),Wicked Talon
468493,469025,Auto,90,1.0,4160,15120,12800,1200,2400,10640,7140,8000,4800,7040,3060,3520,8400,8000,7200,6400,8000,12420,2720,4800,8960
470000,471653,Solid Barrel,460,1.0,4160,15120,12800,1200,2400,10640,7140,8000,4800,7040,3060,3520,8400,8000,7200,6400,8000,12880,2720,4800,8960
471293,471825,Auto,90,1.0,4160,15210,12800,1200,2400,10640,7140,8000,4800,7040,3060,3520,8400,8000,7200,6400,8000,12880,2720,4800,8960
472500,473214,Burst Strike,420,1.0,4160,15210,12800,1200,2400,10640,7560,8000,4800,7040,3060,3520,8400,8000,7200,6400,8000,12880,2720,4800,8960
473125,473883,Hypervelocity,180,1.0,4160,15210,12800,1200,2400,10640,7560,8000,4800,7040,3240,3520,8400,8000,7200,6400,8000,12880,2720,4800,8960
474093,474625,Auto,90,1.0,4160,15300,12800,1200,2400,10640,7560,8000,4800,7040,3240,3520,8400,8000,7200,6400,8000,12880,2720,4800,8960
475000,475893,Keen Edge,300,1.0,4160,15300,12800,1200,2400,10640,7560,8000,4800,7040,3240,3520,8700,8000,7200,6400,8000,12880,2720,4800,8960
476893,477425,Auto,90,1.0,4160,15390,12800,1200,2400,10640,7560,8000,4800,7040,3240,3520,8700,8000,7200,6400,8000,12880,2720,4800,8960
477500,478574,Brutal Shell,380,1.0,4160,15390,12800,1200,2400,11020,7560,8000,4800,7040,3240,3520,8700,8000,7200,6400,8000,12880,2720,4800,8960
479693,480225,Auto,90,1.0,4160,15480,12800,1200,2400,11020,7560,8000,4800,7040,3240,3520,8700,8000,7200,6400,8000,12880,2720,4800,8960
480000,481653,Solid Barrel,460,1.0,4160,15480,12800,1200,2400,11020,7560,8000,4800,7040,3240,3520,8700,8000,7200,6400,8000,13340,2720,4800,8960
482493,483025,Auto,90,1.0,4160,15570,12800,1200,2400,11020,7560,8000,4800,7040,3240,3520,8700,8000,7200,6400,8000,13340,2720,4800,8960
482500,483123,Gnashing Fang,440,1.0,4160,15570,12800,1200,2400,11020,7560,8000,4800,7480,3240,3520,8700,8000,7200,6400,8000,13340,2720,4800,8960
483750,484552,Jugular Rip,220,1.0,4160,15570,12800,1200,2400,11020,7560,8000,4800,7480,3240,3740,8700,8000,7200,6400,8000,13340,2720,4800,8960
485000,485625,Savage Claw,500,1.0,4160,15570,12800,1200,2400,11020,7560,8000,4800,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,8960
485293,485825,Auto,90,1.0,4160,15660,12800,1200,2400,11020,7560,8000,4800,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,8960
486250,487007,Abdomen Tear,260,1.0,4420,15660,12800,1200,2400,11020,7560,8000,4800,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,8960
488093,488625,Auto,90,1.0,4420,15750,12800,1200,2400,11020,7560,8000,4800,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,8960
487500,488662,Wicked Talon,560,1.0,4420,15750,12800,1200,2400,11020,7560,8000,4800,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,9520
488125,489106,Eye Gouge,300,1.0,4420,15750,12800,1200,2400,11020,7560,8000,5100,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,9520
490000,490716,Double Down,1000,1.0,4420,15750,12800,1200,2400,11020,7560,9000,5100,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,9520
490625,491252,Bow Shock,150,1.0,4420,15750,12800,1350,2400,11020,7560,9000,5100,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,9520
490893,491425,Auto,90,1.0,4420,15840,12800,1350,2400,11020,7560,9000,5100,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,9520
491250,491875,Blasting Zone,800,1.0,4420,15840,13600,1350,2400,11020,7560,9000,5100,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,9520
490625,493500,Bow Shock (dot),60,1.0,4420,15840,13600,1350,2460,11020,7560,9000,5100,7480,3240,3740,8700,8000,7200,6400,8500,13340,2720,4800,9520
492500,493660,Reign of Beasts,800,1.0,4420,15840,13600,1350,2460,11020,7560,9000,5100,7480,3240,3740,8700,8000,7200,7200,8500,13340,2720,4800,9520
493693,494225,Auto,90,1.0,4420,15930,13600,1350,2460,11020,7560,9000,5100,7480,3240,3740,8700,8000,7200,7200,8500,13340,2720,4800,9520
490625,496500,Bow Shock (dot),60,1.0,4420,15930,13600,1350,2520,11020,7560,9000,5100,7480,3240,3740,8700,8000,7200,7200,8500,13340,2720,4800,9520
495000,496650,Noble Blood,900,1.0,4420,15930,13600,1350,2520,11020,7560,9000,5100,7480,3240,3740,8700,8000,8100,7200,8500,13340,2720,4800,9520
496493,497025,Auto,90,1.0,4420,16020,13600,1350,2520,11020,7560,9000,5100,7480,3240,3740,8700,8000,8100,7200,8500,13340,2720,4800,9520
497500,499290,Lion Heart,1000,1.0,4420,16020,13600,1350,2520,11020,7560,9000,5100,7480,3240,3740,8700,9000,8100,7200,8500,13340,2720,4800,9520
490625,499500,Bow Shock (dot),60,1.0,4420,16020,13600,1350,2580,11020,7560,9000,5100,7480,3240,3740,8700,9000,8100,7200,8500,13340,2720,4800,9520
499293,499825,Auto,90,1.0,4420,16110,13600,1350,2580,11020,7560,9000,5100,7480,3240,3740,8700,9000,8100,7200,8500,13340,2720,4800,9520
500000,500623,Gnashing Fang,440,1.0,4420,16110,13600,1350,2580,11020,7560,9000,5100,7920,3240,3740,8700,9000,8100,7200,8500,13340,2720,4800,9520
500625,501427,Jugular Rip,220,1.0,4420,16110,13600,1350,2580,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,8500,13340,2720,4800,9520
490625,502500,Bow Shock (dot),60,1.0,4420,16110,13600,1350,2640,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,8500,13340,2720,4800,9520
502093,502625,Auto,90,1.0,4420,16200,13600,1350,2640,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,8500,13340,2720,4800,9520
502500,503125,Savage Claw,500,1.0,4420,16200,13600,1350,2640,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,9000,13340,2720,4800,9520
503125,503882,Abdomen Tear,260,1.0,4680,16200,13600,1350,2640,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,9000,13340,2720,4800,9520
504893,505425,Auto,90,1.0,4680,16290,13600,1350,2640,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,9000,13340,2720,4800,9520
490625,505500,Bow Shock (dot),60,1.0,4680,16290,13600,1350,2700,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,9000,13340,2720,4800,9520
505000,505581,Sonic Break,340,1.0,4680,16290,13600,1350,2700,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,9000,13340,3060,4800,9520
507693,508225,Auto,90,1.0,4680,16380,13600,1350,2700,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,9000,13340,3060,4800,9520
505000,508500,Sonic Break (dot),120,1.0,4680,16380,13600,1350,2700,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,9000,13340,3060,4920,9520
507500,508662,Wicked Talon,560,1.0,4680,16380,13600,1350,2700,11020,7560,9000,5100,7920,3240,3960,8700,9000,8100,7200,9000,13340,3060,4920,10080
508125,509106,Eye Gouge,300,1.0,4680,16380,13600,1350,2700,11020,7560,9000,5400,7920,3240,3960,8700,9000,8100,7200,9000,13340,3060,4920,10080
510000,510893,Keen Edge,300,1.0,4680,16380,13600,1350,2700,11020,7560,9000,5400,7920,3240,3960,9000,9000,8100,7200,9000,13340,3060,4920,10080
510493,511025,Auto,90,1.0,4680,16470,13600,1350,2700,11020,7560,9000,5400,7920,3240,3960,9000,9000,8100,7200,9000,13340,3060,4920,10080
505000,511500,Sonic Break (dot),120,1.0,4680,16470,13600,1350,2700,11020,7560,9000,5400,7920,3240,3960,9000,9000,8100,7200,9000,13340,3060,5040,10080
512500,513574,Brutal Shell,380,1.0,4680,16470,13600,1350,2700,11400,7560,9000,5400,7920,3240,3960,9000,9000,8100,7200,9000,13340,3060,5040,10080
513293,513825,Auto,90,1.0,4680,16560,13600,1350,2700,11400,7560,9000,5400,7920,3240,3960,9000,9000,8100,7200,9000,13340,3060,5040,10080
505000,514500,Sonic Break (dot),120,1.0,4680,16560,13600,1350,2700,11400,7560,9000,5400,7920,3240,3960,9000,9000,8100,7200,9000,13340,3060,5160,10080
516093,516625,Auto,90,1.0,4680,16650,13600,1350,2700,11400,7560,9000,5400,7920,3240,3960,9000,9000,8100,7200,9000,13340,3060,5160,10080
515000,516653,Solid Barrel,460,1.0,4680,16650,13600,1350,2700,11400,7560,9000,5400,7920,3240,3960,9000,9000,8100,7200,9000,13800,3060,5160,10080
505000,517500,Sonic Break (dot),120,1.0,4680,16650,13600,1350,2700,11400,7560,9000,5400,7920,3240,3960,9000,9000,8100,7200,9000,13800,3060,5280,10080
517500,518214,Burst Strike,420,1.0,4680,16650,13600,1350,2700,11400,7980,9000,5400,7920,3240,3960,9000,9000,8100,7200,9000,13800,3060,5280,10080
518125,518883,Hypervelocity,180,1.0,4680,16650,13600,1350,2700,11400,7980,9000,5400,7920,3420,3960,9000,9000,8100,7200,9000,13800,3060,5280,10080
518893,519425,Auto,90,1.0,4680,16740,13600,1350,2700,11400,7980,9000,5400,7920,3420,3960,9000,9000,8100,7200,9000,13800,3060,5280,10080
505000,520500,Sonic Break (dot),120,1.0,4680,16740,13600,1350,2700,11400,7980,9000,5400,7920,3420,3960,9000,9000,8100,7200,9000,13800,3060,5400,10080
520000,520893,Keen Edge,300,1.0,4680,16740,13600,1350,2700,11400,7980,9000,5400,7920,3420,3960,9300,9000,8100,7200,9000,13800,3060,5400,10080
520625,521250,Blasting Zone,800,1.0,4680,16740,14400,1350,2700,11400,7980,9000,5400,7920,3420,3960,9300,9000,8100,7200,9000,13800,3060,5400,10080
521693,522225,Auto,90,1.0,4680,16830,14400,1350,2700,11400,7980,9000,5400,7920,3420,3960,9300,9000,8100,7200,9000,13800,3060,5400,10080
522500,523574,Brutal Shell,380,1.0,4680,16830,14400,1350,2700,11780,7980,9000,5400,7920,3420,3960,9300,9000,8100,7200,9000,13800,3060,5400,10080
524493,525025,Auto,90,1.0,4680,16920,14400,1350,2700,11780,7980,9000,5400,7920,3420,3960,9300,9000,8100,7200,9000,13800,3060,5400,10080
525000,526653,Solid Barrel,460,1.0,4680,16920,14400,1350,2700,11780,7980,9000,5400,7920,3420,3960,9300,9000,8100,7200,9000,14260,3060,5400,10080
527293,527825,Auto,90,1.0,4680,17010,14400,1350,2700,11780,7980,9000,5400,7920,3420,3960,9300,9000,8100,7200,9000,14260,3060,5400,10080
527500,528214,Burst Strike,420,1.0,4680,17010,14400,1350,2700,11780,8400,9000,5400,7920,3420,3960,9300,9000,8100,7200,9000,14260,3060,5400,10080
528125,528883,Hypervelocity,180,1.0,4680,17010,14400,1350,2700,11780,8400,9000,5400,7920,3600,3960,9300,9000,8100,7200,9000,14260,3060,5400,10080
530093,530625,Auto,90,1.0,4680,17100,14400,1350,2700,11780,8400,9000,5400,7920,3600,3960,9300,9000,8100,7200,9000,14260,3060,5400,10080
530000,530893,Keen Edge,300,1.0,4680,17100,14400,1350,2700,11780,8400,9000,5400,7920,3600,3960,9600,9000,8100,7200,9000,14260,3060,5400,10080
532893,533425,Auto,90,1.0,4680,17190,14400,1350,2700,11780,8400,9000,5400,7920,3600,3960,9600,9000,8100,7200,9000,14260,3060,5400,10080
532500,533574,Brutal Shell,380,1.0,4680,17190,14400,1350,2700,12160,8400,9000,5400,7920,3600,3960,9600,9000,8100,7200,9000,14260,3060,5400,10080
535693,536225,Auto,90,1.0,4680,17280,14400,1350,2700,12160,8400,9000,5400,7920,3600,3960,9600,9000,8100,7200,9000,14260,3060,5400,10080
535000,536653,Solid Barrel,460,1.0,4680,17280,14400,1350,2700,12160,8400,9000,5400,7920,3600,3960,9600,9000,8100,7200,9000,14720,3060,5400,10080
537500,538214,Burst Strike,420,1.0,4680,17280,14400,1350,2700,12160,8820,9000,5400,7920,3600,3960,9600,9000,8100,7200,9000,14720,3060,5400,10080
538125,538883,Hypervelocity,180,1.0,4680,17280,14400,1350,2700,12160,8820,9000,5400,7920,3780,3960,9600,9000,8100,7200,9000,14720,3060,5400,10080
538493,539025,Auto,90,1.0,4680,17370,14400,1350,2700,12160,8820,9000,5400,7920,3780,3960,9600,9000,8100,7200,9000,14720,3060,5400,10080
540000,540623,Gnashing Fang,440,1.0,4680,17370,14400,1350,2700,12160,8820,9000,5400,8360,3780,3960,9600,9000,8100,7200,9000,14720,3060,5400,10080
540625,541427,Jugular Rip,220,1.0,4680,17370,14400,1350,2700,12160,8820,9000,5400,8360,3780,4180,9600,9000,8100,7200,9000,14720,3060,5400,10080
541293,541825,Auto,90,1.0,4680,17460,14400,1350,2700,12160,8820,9000,5400,8360,3780,4180,9600,9000,8100,7200,9000,14720,3060,5400,10080
542500,543125,Savage Claw,500,1.0,4680,17460,14400,1350,2700,12160,8820,9000,5400,8360,3780,4180,9600,9000,8100,7200,9500,14720,3060,5400,10080
543750,544507,Abdomen Tear,260,1.0,4940,17460,14400,1350,2700,12160,8820,9000,5400,8360,3780,4180,9600,9000,8100,7200,9500,14720,3060,5400,10080
544093,544625,Auto,90,1.0,4940,17550,14400,1350,2700,12160,8820,9000,5400,8360,3780,4180,9600,9000,8100,7200,9500,14720,3060,5400,10080
545000,546162,Wicked Talon,560,1.0,4940,17550,14400,1350,2700,12160,8820,9000,5400,8360,3780,4180,9600,9000,8100,7200,9500,14720,3060,5400,10640
546250,547231,Eye Gouge,300,1.0,4940,17550,14400,1350,2700,12160,8820,9000,5700,8360,3780,4180,9600,9000,8100,7200,9500,14720,3060,5400,10640
546893,547425,Auto,90,1.0,4940,17640,14400,1350,2700,12160,8820,9000,5700,8360,3780,4180,9600,9000,8100,7200,9500,14720,3060,5400,10640
547500,548660,Reign of Beasts,800,1.0,4940,17640,14400,1350,2700,12160,8820,9000,5700,8360,3780,4180,9600,9000,8100,8000,9500,14720,3060,5400,10640
549693,550225,Auto,90,1.0,4940,17730,14400,1350,2700,12160,8820,9000,5700,8360,3780,4180,9600,9000,8100,8000,9500,14720,3060,5400,10640
550000,550716,Double Down,1000,1.0,4940,17730,14400,1350,2700,12160,8820,10000,5700,8360,3780,4180,9600,9000,8100,8000,9500,14720,3060,5400,10640
550625,551252,Bow Shock,150,1.0,4940,17730,14400,1500,2700,12160,8820,10000,5700,8360,3780,4180,9600,9000,8100,8000,9500,14720,3060,5400,10640
551250,551875,Blasting Zone,800,1.0,4940,17730,15200,1500,2700,12160,8820,10000,5700,8360,3780,4180,9600,9000,8100,8000,9500,14720,3060,5400,10640
552493,553025,Auto,90,1.0,4940,17820,15200,1500,2700,12160,8820,10000,5700,8360,3780,4180,9600,9000,8100,8000,9500,14720,3060,5400,10640
550625,553500,Bow Shock (dot),60,1.0,4940,17820,15200,1500,2760,12160,8820,10000,5700,8360,3780,4180,9600,9000,8100,8000,9500,14720,3060,5400,10640
552500,554150,Noble Blood,900,1.0,4940,17820,15200,1500,2760,12160,8820,10000,5700,8360,3780,4180,9600,9000,9000,8000,9500,14720,3060,5400,10640
555293,555825,Auto,90,1.0,4940,17910,15200,1500,2760,12160,8820,10000,5700,8360,3780,4180,9600,9000,9000,8000,9500,14720,3060,5400,10640
550625,556500,Bow Shock (dot),60,1.0,4940,17910,15200,1500,2820,12160,8820,10000,5700,8360,3780,4180,9600,9000,9000,8000,9500,14720,3060,5400,10640
555000,556790,Lion Heart,1000,1.0,4940,17910,15200,1500,2820,12160,8820,10000,5700,8360,3780,4180,9600,10000,9000,8000,9500,14720,3060,5400,10640
557500,558123,Gnashing Fang,440,1.0,4940,17910,15200,1500,2820,12160,8820,10000,5700,8800,3780,4180,9600,10000,9000,8000,9500,14720,3060,5400,10640
558093,558625,Auto,90,1.0,4940,18000,15200,1500,2820,12160,8820,10000,5700,8800,3780,4180,9600,10000,9000,8000,9500,14720,3060,5400,10640
558125,558927,Jugular Rip,220,1.0,4940,18000,15200,1500,2820,12160,8820,10000,5700,8800,3780,4400,9600,10000,9000,8000,9500,14720,3060,5400,10640
550625,559500,Bow Shock (dot),60,1.0,4940,18000,15200,1500,2880,12160,8820,10000,5700,8800,3780,4400,9600,10000,9000,8000,9500,14720,3060,5400,10640
560000,560625,Savage Claw,500,1.0,4940,18000,15200,1500,2880,12160,8820,10000,5700,8800,3780,4400,9600,10000,9000,8000,10000,14720,3060,5400,10640
560625,561382,Abdomen Tear,260,1.0,5200,18000,15200,1500,2880,12160,8820,10000,5700,8800,3780,4400,9600,10000,9000,8000,10000,14720,3060,5400,10640
560893,561425,Auto,90,1.0,5200,18090,15200,1500,2880,12160,8820,10000,5700,8800,3780,4400,9600,10000,9000,8000,10000,14720,3060,5400,10640
550625,562500,Bow Shock (dot),60,1.0,5200,18090,15200,1500,2940,12160,8820,10000,5700,8800,3780,4400,9600,10000,9000,8000,10000,14720,3060,5400,10640
562500,563662,Wicked Talon,560,1.0,5200,18090,15200,1500,2940,12160,8820,10000,5700,8800,3780,4400,9600,10000,9000,8000,10000,14720,3060,5400,11200
563125,564106,Eye Gouge,300,1.0,5200,18090,15200,1500,2940,12160,8820,10000,6000,8800,3780,4400,9600,10000,9000,8000,10000,14720,3060,5400,11200
563693,564225,Auto,90,1.0,5200,18180,15200,1500,2940,12160,8820,10000,6000,8800,3780,4400,9600,10000,9000,8000,10000,14720,3060,5400,11200
550625,565500,Bow Shock (dot),60,1.0,5200,18180,15200,1500,3000,12160,8820,10000,6000,8800,3780,4400,9600,10000,9000,8000,10000,14720,3060,5400,11200
565000,565581,Sonic Break,340,1.0,5200,18180,15200,1500,3000,12160,8820,10000,6000,8800,3780,4400,9600,10000,9000,8000,10000,14720,3400,5400,11200
566493,567025,Auto,90,1.0,5200,18270,15200,1500,3000,12160,8820,10000,6000,8800,3780,4400,9600,10000,9000,8000,10000,14720,3400,5400,11200
567500,568393,Keen Edge,300,1.0,5200,18270,15200,1500,3000,12160,8820,10000,6000,8800,3780,4400,9900,10000,9000,8000,10000,14720,3400,5400,11200
565000,568500,Sonic Break (dot),120,1.0,5200,18270,15200,1500,3000,12160,8820,10000,6000,8800,3780,4400,9900,10000,9000,8000,10000,14720,3400,5520,11200
569293,569825,Auto,90,1.0,5200,18360,15200,1500,3000,12160,8820,10000,6000,8800,3780,4400,9900,10000,9000,8000,10000,14720,3400,5520,11200
570000,571074,Brutal Shell,380,1.0,5200,18360,15200,1500,3000,12540,8820,10000,6000,8800,3780,4400,9900,10000,9000,8000,10000,14720,3400,5520,11200
565000,571500,Sonic Break (dot),120,1.0,5200,18360,15200,1500,3000,12540,8820,10000,6000,8800,3780,4400,9900,10000,9000,8000,10000,14720,3400,5640,11200
572093,572625,Auto,90,1.0,5200,18450,15200,1500,3000,12540,8820,10000,6000,8800,3780,4400,9900,10000,9000,8000,10000,14720,3400,5640,11200
572500,574153,Solid Barrel,460,1.0,5200,18450,15200,1500,3000,12540,8820,10000,6000,8800,3780,4400,9900,10000,9000,8000,10000,15180,3400,5640,11200
565000,574500,Sonic Break (dot),120,1.0,5200,18450,15200,1500,3000,12540,8820,10000,6000,8800,3780,4400,9900,10000,9000,8000,10000,15180,3400,5760,11200
574893,575425,Auto,90,1.0,5200,18540,15200,1500,3000,12540,8820,10000,6000,8800,3780,4400,9900,10000,9000,8000,10000,15180,3400,5760,11200
575000,575893,Keen Edge,300,1.0,5200,18540,15200,1500,3000,12540,8820,10000,6000,8800,3780,4400,10200,10000,9000,8000,10000,15180,3400,5760,11200
565000,577500,Sonic Break (dot),120,1.0,5200,18540,15200,1500,3000,12540,8820,10000,6000,8800,3780,4400,10200,10000,9000,8000,10000,15180,3400,5880,11200
577693,578225,Auto,90,1.0,5200,18630,15200,1500,3000,12540,8820,10000,6000,8800,3780,4400,10200,10000,9000,8000,10000,15180,3400,5880,11200
577500,578574,Brutal Shell,380,1.0,5200,18630,15200,1500,3000,12920,8820,10000,6000,8800,3780,4400,10200,10000,9000,8000,10000,15180,3400,5880,11200
565000,580500,Sonic Break (dot),120,1.0,5200,18630,15200,1500,3000,12920,8820,10000,6000,8800,3780,4400,10200,10000,9000,8000,10000,15180,3400,6000,11200
580493,581025,Auto,90,1.0,5200,18720,15200,1500,3000,12920,8820,10000,6000,8800,3780,4400,10200,10000,9000,8000,10000,15180,3400,6000,11200
580625,581250,Blasting Zone,800,1.0,5200,18720,16000,1500,3000,12920,8820,10000,6000,8800,3780,4400,10200,10000,9000,8000,10000,15180,3400,6000,11200
580000,581653,Solid Barrel,460,1.0,5200,18720,16000,1500,3000,12920,8820,10000,6000,8800,3780,4400,10200,10000,9000,8000,10000,15640,3400,6000,11200
582500,583214,Burst Strike,420,1.0,5200,18720,16000,1500,3000,12920,9240,10000,6000,8800,3780,4400,10200,10000,9000,8000,10000,15640,3400,6000,11200
583293,583825,Auto,90,1.0,5200,18810,16000,1500,3000,12920,9240,10000,6000,8800,3780,4400,10200,10000,9000,8000,10000,15640,3400,6000,11200
583125,583883,Hypervelocity,180,1.0,5200,18810,16000,1500,3000,12920,9240,10000,6000,8800,3960,4400,10200,10000,9000,8000,10000,15640,3400,6000,11200
585000,585893,Keen Edge,300,1.0,5200,18810,16000,1500,3000,12920,9240,10000,6000,8800,3960,4400,10500,10000,9000,8000,10000,15640,3400,6000,11200
586093,586625,Auto,90,1.0,5200,18900,16000,1500,3000,12920,9240,10000,6000,8800,3960,4400,10500,10000,9000,8000,10000,15640,3400,6000,11200
587500,588574,Brutal Shell,380,1.0,5200,18900,16000,1500,3000,13300,9240,10000,6000,8800,3960,4400,10500,10000,9000,8000,10000,15640,3400,6000,11200
588893,589425,Auto,90,1.0,5200,18990,16000,1500,3000,13300,9240,10000,6000,8800,3960,4400,10500,10000,9000,8000,10000,15640,3400,6000,11200
590000,591653,Solid Barrel,460,1.0,5200,18990,16000,1500,3000,13300,9240,10000,6000,8800,3960,4400,10500,10000,9000,8000,10000,16100,3400,6000,11200
591693,592225,Auto,90,1.0,5200,19080,16000,1500,3000,13300,9240,10000,6000,8800,3960,4400,10500,10000,9000,8000,10000,16100,3400,6000,11200
592500,593214,Burst Strike,420,1.0,5200,19080,16000,1500,3000,13300,9660,10000,6000,8800,3960,4400,10500,10000,9000,8000,10000,16100,3400,6000,11200
593125,593883,Hypervelocity,180,1.0,5200,19080,16000,1500,3000,13300,9660,10000,6000,8800,4140,4400,10500,10000,9000,8000,10000,16100,3400,6000,11200
594493,595025,Auto,90,1.0,5200,19170,16000,1500,3000,13300,9660,10000,6000,8800,4140,4400,10500,10000,9000,8000,10000,16100,3400,6000,11200
595000,595893,Keen Edge,300,1.0,5200,19170,16000,1500,3000,13300,9660,10000,6000,8800,4140,4400,10800,10000,9000,8000,10000,16100,3400,6000,11200
597293,597825,Auto,90,1.0,5200,19260,16000,1500,3000,13300,9660,10000,6000,8800,4140,4400,10800,10000,9000,8000,10000,16100,3400,6000,11200
597500,598574,Brutal Shell,380,1.0,5200,19260,16000,1500,3000,13680,9660,10000,6000,8800,4140,4400,10800,10000,9000,8000,10000,16100,3400,6000,11200
600093,600625,Auto,90,1.0,5200,19350,16000,1500,3000,13680,9660,10000,6000,8800,4140,4400,10800,10000,9000,8000,10000,16100,3400,6000,11200
600000,601653,Solid Barrel,460,1.0,5200,19350,16000,1500,3000,13680,9660,10000,6000,8800,4140,4400,10800,10000,9000,8000,10000,16560,3400,6000,11200
602500,603123,Gnashing Fang,440,1.0,5200,19350,16000,1500,3000,13680,9660,10000,6000,9240,4140,4400,10800,10000,9000,8000,10000,16560,3400,6000,11200
602893,603425,Auto,90,1.0,5200,19440,16000,1500,3000,13680,9660,10000,6000,9240,4140,4400,10800,10000,9000,8000,10000,16560,3400,6000,11200
603750,604552,Jugular Rip,220,1.0,5200,19440,16000,1500,3000,13680,9660,10000,6000,9240,4140,4620,10800,10000,9000,8000,10000,16560,3400,6000,11200
605000,605625,Savage Claw,500,1.0,5200,19440,16000,1500,3000,13680,9660,10000,6000,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11200
605693,606225,Auto,90,1.0,5200,19530,16000,1500,3000,13680,9660,10000,6000,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11200
606250,607007,Abdomen Tear,260,1.0,5460,19530,16000,1500,3000,13680,9660,10000,6000,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11200
607500,608662,Wicked Talon,560,1.0,5460,19530,16000,1500,3000,13680,9660,10000,6000,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11760
608493,609025,Auto,90,1.0,5460,19620,16000,1500,3000,13680,9660,10000,6000,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11760
608125,609106,Eye Gouge,300,1.0,5460,19620,16000,1500,3000,13680,9660,10000,6300,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11760
610000,610716,Double Down,1000,1.0,5460,19620,16000,1500,3000,13680,9660,11000,6300,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11760
610625,611252,Bow Shock,150,1.0,5460,19620,16000,1650,3000,13680,9660,11000,6300,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11760
611293,611825,Auto,90,1.0,5460,19710,16000,1650,3000,13680,9660,11000,6300,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11760
611250,611875,Blasting Zone,800,1.0,5460,19710,16800,1650,3000,13680,9660,11000,6300,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11760
610625,613500,Bow Shock (dot),60,1.0,5460,19710,16800,1650,3060,13680,9660,11000,6300,9240,4140,4620,10800,10000,9000,8000,10500,16560,3400,6000,11760
612500,613660,Reign of Beasts,800,1.0,5460,19710,16800,1650,3060,13680,9660,11000,6300,9240,4140,4620,10800,10000,9000,8800,10500,16560,3400,6000,11760
614093,614625,Auto,90,1.0,5460,19800,16800,1650,3060,13680,9660,11000,6300,9240,4140,4620,10800,10000,9000,8800,10500,16560,3400,6000,11760
610625,616500,Bow Shock (dot),60,1.0,5460,19800,16800,1650,3120,13680,9660,11000,6300,9240,4140,4620,10800,10000,9000,8800,10500,16560,3400,6000,11760
615000,616650,Noble Blood,900,1.0,5460,19800,16800,1650,3120,13680,9660,11000,6300,9240,4140,4620,10800,10000,9900,8800,10500,16560,3400,6000,11760
616893,617425,Auto,90,1.0,5460,19890,16800,1650,3120,13680,9660,11000,6300,9240,4140,4620,10800,10000,9900,8800,10500,16560,3400,6000,11760
617500,619290,Lion Heart,1000,1.0,5460,19890,16800,1650,3120,13680,9660,11000,6300,9240,4140,4620,10800,11000,9900,8800,10500,16560,3400,6000,11760
610625,619500,Bow Shock (dot),60,1.0,5460,19890,16800,1650,3180,13680,9660,11000,6300,9240,4140,4620,10800,11000,9900,8800,10500,16560,3400,6000,11760
619693,620225,Auto,90,1.0,5460,19980,16800,1650,3180,13680,9660,11000,6300,9240,4140,4620,10800,11000,9900,8800,10500,16560,3400,6000,11760
620000,620623,Gnashing Fang,440,1.0,5460,19980,16800,1650,3180,13680,9660,11000,6300,9680,4140,4620,10800,11000,9900,8800,10500,16560,3400,6000,11760
